0,isFirst,68,70,1
1,isLast,72,74,1
2,isVoid,76,78,1
3,isCriticalTask,80,82,1
4,isProjectTask,84,86,1
5,isMilestone,88,90,1
6,hasNestedTasks,92,94,1
7,getColor,96,98,1
8,getShapePaint,100,105,1
9,hasNotes,107,109,1
10,getChartStartDate,116,118,0
11,getEndDate,120,122,0
12,getBottomUnitOffsets,124,126,0
13,getRowHeight,128,130,0
14,getBarHeight,132,134,0
15,getViewportWidth,136,138,0
16,getWeekendOpacityOption,140,142,0
17,getProperty,171,173,0
18,getTopLabelOption,176,178,0
19,getBottomLabelOption,181,183,0
20,getLeftLabelOption,186,188,0
21,getRightLabelOption,191,193,0
22,getFontSize,196,198,0
23,getVisibleTasks,212,214,0
24,build,244,277,0
25,render,281,298,0
26,getStart,310,320,0
27,getEnd,323,333,0
28,getImpl,336,338,0
29,getStartVector,341,347,0
30,getEndVector,350,356,0
31,getDependency,358,360,0
32,renderDependencies,363,412,1
33,getBarHeight,366,368,1
34,isMilestone,372,374,1
35,getUnitVector,377,386,1
36,getStyle,389,392,1
37,getConnectors,395,402,1
38,getTasks,405,407,1
39,renderTasksAboveAndBelowViewport,414,432,1
40,renderVisibleTasks,434,454,1
41,splitOnViewportBounds,467,469,0
42,splitOnBounds,479,510,0
43,getRowHeight,512,514,1
44,renderBaseline,516,562,1
45,apply,566,568,1
46,renderActivities,570,582,1
47,renderLabels,584,588,1
48,renderProgressBar,590,629,1
49,getLabelOptions,631,633,0
50,calculateRowHeight,635,642,0
51,getRectangleHeight,644,646,1
52,getLabelLayer,648,650,0
53,createTaskActivitySceneBuilder,652,655,1
54,getTaskRectangles,657,670,0
55,myModel,60,60,0
56,myLabelOptions,62,62,0
57,myLabelsRenderer,64,64,1
58,myTaskApi,66,110,1
59,myTaskActivityRenderer,145,145,1
60,myBaselineActivityRenderer,146,146,1
61,myLabelsLayer,148,148,1
62,myChartApi,150,150,1
63,myLabelFormatter,168,168,0
64,aboveViewport,224,224,0
65,belowViewport,225,225,0
66,insideViewport,226,226,0
67,myTask,301,301,0
68,myDep,302,302,0
69,REMOVE_SUPERTASK_ENDINGS,564,569,1
