0,loadSet,144,156,1
1,getManualAdditionsFileName,159,161,0
2,additionalTags,171,198,0
3,guessCompoundTag,201,330,1
4,tagBothCases,332,346,1
5,capitalize,348,350,1
6,cityAvenueMatch,352,363,1
7,tagMatch,365,491,1
8,isMinMax,493,496,1
9,tryAnimInanim,498,560,1
10,getNumAgreedPosTag,563,573,1
11,getAgreedPosTag,576,598,1
12,isSameAnimStatus,600,603,1
13,isPlural,605,607,1
14,oAdjMatch,609,628,1
15,oToYj,630,634,1
16,getNvPrefixNounMatch,636,647,1
17,poAdvMatch,650,660,1
18,debugCompounds,664,683,1
19,debug_compound_unknown_write,685,696,1
20,getAnalyzedTokens,698,729,0
21,debug_compound_tagged_write,731,736,1
22,debug_tagged_write,738,778,1
23,VIDMINKY_MAP,57,57,0
24,NV_TAG,59,59,1
25,COMPB_TAG,60,60,1
26,EXTRA_TAGS,62,62,1
27,DEBUG_COMPOUNDS_PROPERTY,64,64,1
28,TAG_ANIM,65,65,1
29,MNP_NAZ_REGEX,67,67,1
30,MNP_ZNA_REGEX,68,68,1
31,MNP_ROD_REGEX,69,69,1
32,NOUN_SING_V_ROD_REGEX,70,70,1
33,NOUN_V_NAZ_REGEX,71,71,1
34,SING_REGEX_F,72,72,1
35,O_ADJ_PATTERN,73,73,1
36,ADJ_TAG_FOR_PO_ADV_MIS,77,77,1
37,ADJ_TAG_FOR_PO_ADV_NAZ,78,78,1
38,NUMBER,80,80,0
39,DATE,81,81,0
40,TIME,82,82,0
41,stdNounTag,83,83,1
42,stdNounTagLen,84,84,1
43,stdNounTagRegex,85,85,1
44,dashPrefixes,87,87,1
45,leftMasterSet,88,88,1
46,cityAvenue,89,89,1
47,rightPartsWithLeftTagMap,90,90,1
48,slaveSet,91,91,1
49,LEFT_O_ADJ,93,96,1
50,NUMR_ENDING_MAP,98,98,1
51,compoundUnknownDebugWriter,99,99,1
52,compoundTaggedDebugWriter,100,100,1
53,taggedDebugWriter,101,101,0
