23,VIDMINKY_MAP,57,57
24,NV_TAG,59,59
25,COMPB_TAG,60,60
26,EXTRA_TAGS,62,62
27,DEBUG_COMPOUNDS_PROPERTY,64,64
28,TAG_ANIM,65,65
29,MNP_NAZ_REGEX,67,67
30,MNP_ZNA_REGEX,68,68
31,MNP_ROD_REGEX,69,69
32,NOUN_SING_V_ROD_REGEX,70,70
33,NOUN_V_NAZ_REGEX,71,71
34,SING_REGEX_F,72,72
35,O_ADJ_PATTERN,73,73
36,ADJ_TAG_FOR_PO_ADV_MIS,77,77
37,ADJ_TAG_FOR_PO_ADV_NAZ,78,78
38,NUMBER,80,80
39,DATE,81,81
40,TIME,82,82
41,stdNounTag,83,83
42,stdNounTagLen,84,84
43,stdNounTagRegex,85,85
44,dashPrefixes,87,87
45,leftMasterSet,88,88
46,cityAvenue,89,89
47,rightPartsWithLeftTagMap,90,90
48,slaveSet,91,91
49,LEFT_O_ADJ,93,96
50,NUMR_ENDING_MAP,98,98
51,compoundUnknownDebugWriter,99,99
52,compoundTaggedDebugWriter,100,100
53,taggedDebugWriter,101,101
