0,saveProject,92,99
1,saveProjectTryWrite,101,127
2,actionPerformed,109,111
3,actionPerformed,116,118
4,saveProjectTryLock,129,131
5,saveProjectTrySave,133,142
6,formatWriteStatusMessage,144,149
7,afterSaveProject,151,164
8,saveProject,166,169
9,saveProjectAs,172,218
10,ensureProjectSaved,228,249
11,openProject,252,271
12,openProject,274,361
13,info,281,283
14,run,317,324
15,run,339,350
16,run,355,357
17,processTasks,363,377
18,run,370,374
19,adjustTasks,379,397
20,tryPatchMilestones,399,436
21,actionPerformed,427,434
22,beforeClose,438,441
23,createProject,444,452
24,showNewProjectWizard,454,457
25,getOptionGroups,460,462
26,getUndoManager,464,466
27,getDocumentManager,468,470
