109,DEBUG,154,154
110,NAMESPACES,158,159
111,VALIDATION,162,163
112,SCHEMA_VALIDATION,166,167
113,SCHEMA_FULL_CHECKING,170,171
114,DYNAMIC_VALIDATION,174,175
115,NORMALIZE_DATA,178,179
116,SCHEMA_ELEMENT_DEFAULT,183,184
117,SYMBOL_TABLE,190,191
118,ERROR_REPORTER,194,195
119,ENTITY_RESOLVER,198,199
120,XMLGRAMMAR_POOL,202,203
121,VALIDATION_MANAGER,205,206
122,ENTITY_MANAGER,208,209
123,SCHEMA_LOCATION,212,213
124,SCHEMA_NONS_LOCATION,216,217
125,JAXP_SCHEMA_SOURCE,220,221
126,RECOGNIZED_FEATURES,226,232
127,RECOGNIZED_PROPERTIES,235,243
128,fSeenRoot,248,248
129,fNamespaces,252,252
130,fElemPSVI,255,255
131,fCurrentPSVI,258,258
132,fAugmentations,266,266
133,fDefaultValue,269,269
134,fValidation,272,272
135,fDynamicValidation,273,273
136,fDoValidation,274,274
137,fFullChecking,275,275
138,fNormalizeData,276,276
139,fSchemaElementDefault,277,277
140,fEntityRef,278,278
141,fInCDATA,279,279
142,fSymbolTable,284,284
143,fDeclPool,285,285
144,fErrorReporter,295,295
145,fErrors,299,299
146,fContext,300,300
147,fContextCount,301,301
148,fXSIErrorReporter,358,358
149,fEntityResolver,361,361
150,fValidationManager,364,364
151,fValidationState,365,365
152,fGrammarPool,366,366
153,fExternalSchemas,369,369
154,fExternalNoNamespaceSchema,370,370
155,fJaxpSchemaSource,373,373
156,fResourceIdentifier,376,376
157,fXSDDescription,379,379
158,fLocationPairs,380,380
159,fNoNamespaceLocationArray,381,381
160,fBaseURI,384,384
161,fDocumentHandler,389,389
162,INITIAL_STACK_SIZE,1041,1041
163,INC_STACK_SIZE,1042,1042
164,XMLNS,1045,1045
165,URI_XSI,1046,1046
166,XSI_SCHEMALOCATION,1047,1047
167,XSI_NONAMESPACESCHEMALOCATION,1048,1048
168,XSI_TYPE,1049,1049
169,XSI_NIL,1050,1050
170,URI_SCHEMAFORSCHEMA,1051,1051
171,DEBUG_NORMALIZATION,1060,1060
172,fEmptyXMLStr,1062,1062
173,BUFFER_SIZE,1064,1064
174,fCharBuffer,1065,1065
175,fNormalizedStr,1066,1066
176,fXMLString,1067,1067
177,fFirstChunk,1068,1068
178,fTrailing,1069,1069
179,fWhiteSpace,1070,1070
180,fUnionType,1071,1071
181,fGrammarBucket,1075,1075
182,fSubGroupHandler,1076,1076
183,fSchemaHandler,1079,1079
184,fNamespaceSupport,1082,1082
185,fPushForNextBinding,1086,1086
186,fQNameDV,1090,1090
187,fCMBuilder,1094,1094
188,fValidationRoot,1100,1100
189,fSkipValidationDepth,1103,1103
190,fPartialValidationDepth,1106,1106
191,fElementDepth,1109,1109
192,fChildCount,1112,1112
193,fChildCountStack,1115,1115
194,fCurrentElemDecl,1118,1118
195,fElemDeclStack,1121,1121
196,fNil,1124,1124
197,fNilStack,1127,1127
198,fCurrentType,1130,1130
199,fTypeStack,1133,1133
200,fCurrentCM,1136,1136
201,fCMStack,1139,1139
202,fCurrCMState,1142,1142
203,fCMStateStack,1145,1145
204,fBuffer,1148,1148
205,fSawCharacters,1151,1151
206,fStringContent,1154,1154
207,fSawChildren,1157,1157
208,fSawChildrenStack,1160,1160
209,fTempQName,1163,1163
210,fValidatedInfo,1166,1166
211,fState4XsiType,1170,1170
212,fState4ApplyDefault,1174,1174
213,fMatcherStack,1192,1192
214,fValueStoreCache,1195,1195
215,length,2267,2267
216,locations,2268,2268
217,fMatchers,3212,3212
218,fMatchersCount,3215,3215
219,fContextStack,3218,3218
220,NOT_AN_IDVALUE,3302,3302
221,fIdentityConstraint,3309,3309
222,fValues,3312,3312
223,fValuesCount,3315,3315
224,fValueTuples,3318,3318
225,fKeyValueStore,3660,3660
226,fValueStores,3733,3733
227,fIdentityConstraint2ValueStoreMap,3736,3736
228,fGlobalMapStack,3756,3756
229,fGlobalIDConstraintMap,3757,3757
230,fSize,3949,3949
231,fEntries,3952,3952
232,key,4104,4104
233,value,4107,4107
