0,getRecognizedFeatures,238,240
1,setFeature,257,259
2,getRecognizedProperties,266,268
3,setProperty,285,287
4,setDocumentHandler,298,300
5,startDocument,319,328
6,xmlDecl,342,350
7,doctypeDecl,363,372
8,startPrefixMapping,383,392
9,startElement,402,411
10,emptyElement,421,445
11,characters,454,462
12,ignorableWhitespace,476,484
13,endElement,493,506
14,endPrefixMapping,516,523
15,startCDATA,530,537
16,endCDATA,544,551
17,endDocument,558,566
18,startEntity,594,606
19,textDecl,624,631
20,comment,640,647
21,processingInstruction,665,673
22,endEntity,687,694
23,reset,852,957
24,startValueScopeFor,970,979
25,activateField,987,994
26,endValueScopeFor,1001,1007
27,activateSelectorFor,1010,1018
28,ensureStackCapacity,1025,1058
29,handleStartDocument,1061,1066
30,handleEndDocument,1068,1073
31,handleCharacters,1076,1100
32,handleIgnorableWhitespace,1103,1115
33,handleStartElement,1118,1345
34,handleEndElement,1352,1451
35,handleStartPrefix,1453,1462
36,parseSchemas,1464,1486
37,getAndCheckXsiType,1488,1526
38,getXsiNil,1528,1553
39,processAttributes,1555,1712
40,addDefaultAttributes,1714,1764
41,processElementContent,1771,1866
42,elementLocallyValidType,1868,1897
43,elementLocallyValidComplexType,1899,1949
44,reportSchemaError,1951,1956
45,clear,1994,2000
46,size,2003,2005
47,getMatcherCount,2008,2010
48,addMatcher,2013,2016
49,getMatcherAt,2019,2021
50,pushContext,2024,2026
51,popContext,2029,2031
52,ensureMatcherCapacity,2038,2044
53,destroy,2097,2101
54,append,2104,2110
55,startValueScope,2113,2119
56,endValueScope,2122,2173
57,endDocumentFragment,2180,2181
58,endDocument,2188,2189
59,reportNilError,2199,2204
60,addValue,2214,2246
61,contains,2252,2277
62,duplicateValue,2289,2292
63,toString,2295,2313
64,toString,2320,2331
65,duplicateValue,2361,2367
66,duplicateValue,2399,2405
67,endDocumentFragment,2440,2468
68,endDocument,2471,2474
69,startDocument,2534,2539
70,startElement,2543,2546
71,endElement,2550,2567
72,initValueStoresFor,2573,2621
73,getValueStoreFor,2624,2627
74,getValueStoreFor,2630,2632
75,getGlobalValueStoreFor,2635,2637
76,transplant,2642,2654
77,endDocument,2657,2665
78,toString,2672,2683
79,size,2721,2723
80,put,2726,2734
81,get,2737,2739
82,indexOf,2742,2761
83,keyAt,2764,2766
84,valueAt,2769,2771
85,clear,2774,2776
86,ensureCapacity,2783,2810
87,clone,2817,2825
88,toString,2832,2850
