5,29
8,35
9,33
10,33
10,34
11,31
12,32
13,34
17,30
23,45
23,85
23,151
23,152
24,73
24,74
24,81
24,152
24,55
24,169
25,73
25,74
25,81
25,152
25,48
25,151
26,73
26,74
26,81
26,152
26,56
26,169
27,48
27,151
29,5
29,69
29,152
30,17
30,58
30,68
30,77
30,152
31,47
31,81
31,151
31,49
32,47
32,81
32,151
32,49
33,36
33,28
33,44
33,63
33,64
33,78
33,88
33,37
33,81
33,38
33,39
33,9
33,70
33,152
33,50
33,151
33,72
33,134
33,27
33,168
33,47
33,49
34,41
34,47
34,81
34,151
34,49
34,46
34,79
34,51
34,76
34,152
34,73
34,74
34,17
34,57
34,58
34,67
34,68
34,77
34,169
34,13
34,71
34,44
37,44
37,117
37,120
38,44
38,117
38,121
39,40
39,44
39,147
40,44
41,134
41,81
41,47
41,151
41,49
41,44
41,117
41,121
41,138
41,42
41,63
41,64
41,78
41,88
41,150
41,169
42,44
42,43
43,44
43,63
43,64
43,78
43,88
48,52
53,45
53,85
53,158
54,61
54,160
55,80
55,81
55,156
55,157
55,158
56,44
59,44
59,81
60,44
60,63
60,64
60,78
60,88
60,82
60,158
60,84
60,169
60,80
60,46
60,79
60,61
60,62
60,65
60,66
60,87
61,46
61,79
61,84
61,169
61,160
63,46
63,79
63,84
63,169
65,63
65,64
65,78
65,88
65,44
65,169
66,63
66,64
66,78
66,88
66,44
66,169
67,17
67,57
67,58
67,68
67,77
67,44
67,169
67,61
67,161
67,63
67,64
67,78
67,88
67,81
67,152
67,157
67,165
67,160
68,17
68,58
68,77
71,54
71,81
71,165
72,81
72,157
72,163
72,168
73,81
73,157
73,163
74,81
74,157
74,163
75,81
75,165
76,54
76,81
76,157
76,163
76,165
77,17
77,58
77,68
77,169
77,162
80,82
80,168
80,86
80,166
81,82
81,168
87,80
87,167
87,168
87,169
