0,getRecognizedFeatures,238,240,0
1,setFeature,257,259,0
2,getRecognizedProperties,266,268,0
3,setProperty,285,287,0
4,setDocumentHandler,298,300,0
5,startDocument,319,328,0
6,xmlDecl,342,350,0
7,doctypeDecl,363,372,0
8,startPrefixMapping,383,392,0
9,startElement,402,411,0
10,emptyElement,421,445,0
11,characters,454,462,0
12,ignorableWhitespace,476,484,0
13,endElement,493,506,0
14,endPrefixMapping,516,523,0
15,startCDATA,530,537,0
16,endCDATA,544,551,0
17,endDocument,558,566,0
18,startEntity,594,606,0
19,textDecl,624,631,0
20,comment,640,647,0
21,processingInstruction,665,673,0
22,endEntity,687,694,0
23,reset,852,957,0
24,startValueScopeFor,970,979,0
25,activateField,987,994,0
26,endValueScopeFor,1001,1007,0
27,activateSelectorFor,1010,1018,0
28,ensureStackCapacity,1025,1058,0
29,handleStartDocument,1061,1066,0
30,handleEndDocument,1068,1073,0
31,handleCharacters,1076,1100,0
32,handleIgnorableWhitespace,1103,1115,0
33,handleStartElement,1118,1345,0
34,handleEndElement,1352,1451,0
35,handleStartPrefix,1453,1462,0
36,parseSchemas,1464,1486,0
37,getAndCheckXsiType,1488,1526,0
38,getXsiNil,1528,1553,0
39,processAttributes,1555,1712,0
40,addDefaultAttributes,1714,1764,0
41,processElementContent,1771,1866,0
42,elementLocallyValidType,1868,1897,0
43,elementLocallyValidComplexType,1899,1949,0
44,reportSchemaError,1951,1956,0
45,clear,1994,2000,0
46,size,2003,2005,0
47,getMatcherCount,2008,2010,0
48,addMatcher,2013,2016,0
49,getMatcherAt,2019,2021,0
50,pushContext,2024,2026,0
51,popContext,2029,2031,0
52,ensureMatcherCapacity,2038,2044,0
53,destroy,2097,2101,0
54,append,2104,2110,0
55,startValueScope,2113,2119,0
56,endValueScope,2122,2173,0
57,endDocumentFragment,2180,2181,0
58,endDocument,2188,2189,0
59,reportNilError,2199,2204,0
60,addValue,2214,2246,0
61,contains,2252,2277,0
62,duplicateValue,2289,2292,0
63,toString,2295,2313,0
64,toString,2320,2331,0
65,duplicateValue,2361,2367,0
66,duplicateValue,2399,2405,0
67,endDocumentFragment,2440,2468,0
68,endDocument,2471,2474,0
69,startDocument,2534,2539,0
70,startElement,2543,2546,0
71,endElement,2550,2567,0
72,initValueStoresFor,2573,2621,0
73,getValueStoreFor,2624,2627,0
74,getValueStoreFor,2630,2632,0
75,getGlobalValueStoreFor,2635,2637,0
76,transplant,2642,2654,0
77,endDocument,2657,2665,0
78,toString,2672,2683,0
79,size,2721,2723,0
80,put,2726,2734,0
81,get,2737,2739,0
82,indexOf,2742,2761,0
83,keyAt,2764,2766,0
84,valueAt,2769,2771,0
85,clear,2774,2776,0
86,ensureCapacity,2783,2810,0
87,clone,2817,2825,0
88,toString,2832,2850,0
89,DEBUG,132,132,0
90,NAMESPACES,136,137,0
91,VALIDATION,140,141,0
92,SCHEMA_VALIDATION,144,145,0
93,SCHEMA_FULL_CHECKING,148,149,0
94,DYNAMIC_VALIDATION,152,153,0
95,SYMBOL_TABLE,158,159,0
96,ERROR_REPORTER,162,163,0
97,ENTITY_RESOLVER,166,167,0
98,VALIDATION_MANAGER,169,170,0
99,ENTITY_MANAGER,173,174,0
100,RECOGNIZED_FEATURES,178,184,0
101,RECOGNIZED_PROPERTIES,187,192,0
102,fSeenRoot,197,197,0
103,fNamespaces,201,201,0
104,fValidation,204,204,0
105,fDynamicValidation,205,205,0
106,fDoValidation,206,206,0
107,fFullChecking,207,207,0
108,fSymbolTable,212,212,0
109,fErrorReporter,215,215,1
110,fEntityResolver,218,218,0
111,fValidationManager,221,221,0
112,fValidationState,222,222,0
113,fDocumentHandler,227,227,0
114,INITIAL_STACK_SIZE,698,698,0
115,INC_STACK_SIZE,699,699,0
116,XMLNS,702,702,0
117,URI_XSI,703,703,0
118,XSI_SCHEMALOCATION,704,704,0
119,XSI_NONAMESPACESCHEMALOCATION,705,705,0
120,XSI_TYPE,706,706,0
121,XSI_NIL,707,707,0
122,URI_SCHEMAFORSCHEMA,708,708,0
123,fGrammarResolver,715,715,0
124,fSubGroupHandler,716,716,0
125,fSchemaHandler,719,719,0
126,fNamespaceSupport,722,722,0
127,fPushForNextBinding,726,726,0
128,fQNameDV,730,730,0
129,fCMBuilder,734,734,0
130,fSkipValidationDepth,739,739,0
131,fElementDepth,742,742,0
132,fChildCount,745,745,0
133,fChildCountStack,748,748,0
134,fCurrentElemDecl,751,751,0
135,fElemDeclStack,754,754,0
136,fNil,757,757,0
137,fNilStack,760,760,0
138,fCurrentType,763,763,0
139,fTypeStack,766,766,0
140,fCurrentCM,769,769,0
141,fCMStack,772,772,0
142,fCurrCMState,775,775,0
143,fCMStateStack,778,778,0
144,fBuffer,781,781,0
145,fSawCharacters,784,784,0
146,fStringContent,787,787,0
147,fTempQName,790,790,0
148,fValidatedInfo,793,793,0
149,fState4XsiType,797,797,0
150,fState4ApplyDefault,801,801,0
151,fMatcherStack,819,819,0
152,fValueStoreCache,822,822,0
153,fMatchers,1974,1974,0
154,fMatchersCount,1977,1977,0
155,fContextStack,1980,1980,0
156,NOT_AN_IDVALUE,2064,2064,0
157,fIdentityConstraint,2071,2071,0
158,fValues,2074,2074,0
159,fValuesCount,2077,2077,0
160,fValueTuples,2080,2080,0
161,fKeyValueStore,2422,2422,0
162,fValueStores,2495,2495,0
163,fIdentityConstraint2ValueStoreMap,2498,2498,0
164,fGlobalMapStack,2518,2518,0
165,fGlobalIDConstraintMap,2519,2519,0
166,fSize,2711,2711,0
167,fEntries,2714,2714,0
168,key,2866,2866,0
169,value,2869,2869,0
