0,getDocument,245,247,0
1,getFeaturesRecognized,260,282,0
2,getPropertiesRecognized,293,315,0
3,reset,320,328,0
4,resetOrCopy,331,334,0
5,init,346,383,0
6,setDeferNodeExpansion,394,397,0
7,getDeferNodeExpansion,405,408,0
8,setCreateEntityReferenceNodes,425,428,0
9,getCreateEntityReferenceNodes,436,439,0
10,setIncludeIgnorableWhitespace,460,463,0
11,getIncludeIgnorableWhitespace,471,474,0
12,setDocumentClassName,493,3259,1
13,getDocumentClassName,527,530,0
14,getCurrentElementNode,539,548,0
15,setFeature,568,663,0
16,getFeature,677,765,0
17,setProperty,782,822,0
18,getProperty,838,887,0
19,startDocument,894,959,1
20,endDocument,962,972,0
21,xmlDecl,975,992,0
22,textDecl,997,1029,0
23,startNamespaceDeclScope,1032,1032,0
24,endNamespaceDeclScope,1035,1035,0
25,startElement,1040,1194,0
26,endElement,1197,1212,0
27,characters,1215,1259,0
28,ignorableWhitespace,1262,1315,0
29,processingInstruction,1318,1335,0
30,comment,1338,1357,0
31,characters,1363,1365,1
32,ignorableWhitespace,1368,1368,0
33,startCDATA,1375,1377,0
34,endCDATA,1380,1382,0
35,startEntityReference,1389,1434,0
36,endEntityReference,1437,1531,0
37,startDTD,1541,1604,0
38,internalSubset,1610,1624,0
39,endDTD,1630,1643,0
40,elementDecl,1648,1922,0
41,attlistDecl,1927,2286,0
42,internalPEDecl,2291,2322,0
43,externalPEDecl,2327,2383,0
44,internalEntityDecl,2388,2445,0
45,externalEntityDecl,2450,2539,0
46,unparsedEntityDecl,2544,2640,0
47,notationDecl,2645,2732,0
48,getFirstChildElement,2739,2749,0
49,getFirstChildElement,2752,2765,0
50,getLastChildElement,2768,2777,0
51,getPrevSiblingElement,2780,2789,0
52,getLastChildElement,2792,2804,0
53,getPrevSiblingElement,2807,2819,0
54,getLastChildElement,2822,2843,0
55,getPrevSiblingElement,2846,2863,0
56,copyInto,2872,2965,0
57,setOccurrenceCount,2971,2987,0
58,createChildren,2990,3103,0
59,createChildren,3106,3258,0
60,DEFAULT_DOCUMENT_CLASS_NAME,125,125,0
61,DEFAULT_DEFERRED_DOCUMENT_CLASS_NAME,128,128,0
62,DEBUG_ATTLIST_DECL,133,133,0
63,RECOGNIZED_FEATURES,138,146,0
64,RECOGNIZED_PROPERTIES,149,154,0
65,fDocument,162,162,0
66,fDeferredDocumentImpl,166,166,0
67,fDocumentIndex,167,167,0
68,fDocumentTypeIndex,168,168,0
69,fCurrentNodeIndex,169,169,0
70,fCurrentEntityName,173,173,0
71,fCurrentEntityNode,174,174,0
72,fDocumentImpl,178,178,0
73,fDocumentType,179,179,0
74,fCurrentElementNode,180,180,0
75,fInDTD,184,184,0
76,fWithinElement,185,185,0
77,fInCDATA,186,186,0
78,fGrammarAccess,189,189,0
79,fDocumentClassName,195,195,0
80,fDeferNodeExpansion,196,196,0
81,fCreateEntityReferenceNodes,197,197,0
82,fIncludeIgnorableWhitespace,198,198,0
83,fAmpIndex,202,202,0
84,fLtIndex,203,203,0
85,fGtIndex,204,204,0
86,fAposIndex,205,205,0
87,fQuotIndex,206,206,0
88,fSeenRootElement,208,208,0
89,fStringPoolInUse,210,210,0
90,fAttrList,212,212,0
