0,getGrammarBucket,449,451,0
1,reset,471,542,0
2,getRecognizedFeatures,549,551,0
3,setFeature,568,570,0
4,getRecognizedProperties,577,579,0
5,setProperty,596,598,0
6,setDocumentHandler,609,611,0
7,startDocument,631,647,0
8,xmlDecl,662,673,0
9,doctypeDecl,687,718,0
10,startPrefixMapping,730,738,0
11,startElement,749,760,0
12,emptyElement,771,782,0
13,characters,793,842,0
14,ignorableWhitespace,859,866,0
15,endElement,876,880,0
16,endPrefixMapping,891,898,0
17,startCDATA,906,917,0
18,endCDATA,925,933,0
19,endDocument,941,948,0
20,comment,958,965,0
21,processingInstruction,985,992,0
22,startGeneralEntity,1011,1023,0
23,endGeneralEntity,1037,1042,0
24,textDecl,1058,1064,0
25,addDTDDefaultAttrsAndValidate,1071,1280,0
26,getExternalEntityRefInAttrValue,1283,1304,0
27,validateDTDattribute,1309,1433,0
28,invalidStandaloneAttDef,1436,1450,0
29,normalizeAttrValue,1459,1545,0
30,rootElementSpecified,1548,1559,0
31,checkContent,1594,1665,0
32,getContentSpecType,1668,1677,0
33,charDataInContent,1680,1700,0
34,getAttributeTypeName,1703,1736,0
35,init,1739,1778,0
36,ensureStackCapacity,1781,1805,0
37,handleStartElement,1812,1923,0
38,handleEndElement,1926,2010,0
39,fCDATASymbol,140,140,1
40,fIDSymbol,143,143,1
41,fIDREFSymbol,146,146,1
42,fIDREFSSymbol,149,149,1
43,fENTITYSymbol,152,152,1
44,fENTITIESSymbol,155,155,1
45,fNMTOKENSymbol,158,158,1
46,fNMTOKENSSymbol,161,161,1
47,fNOTATIONSymbol,164,164,1
48,fENUMERATIONSymbol,167,167,1
49,fIMPLIEDSymbol,170,170,1
50,fREQUIREDSymbol,173,173,1
51,fFIXEDSymbol,176,176,1
52,TOP_LEVEL_SCOPE,181,181,0
53,NAMESPACES,186,187,0
54,VALIDATION,190,191,0
55,DYNAMIC_VALIDATION,194,195,0
56,WARN_ON_DUPLICATE_ATTDEF,198,199,0
57,SYMBOL_TABLE,206,207,0
58,ERROR_REPORTER,210,211,0
59,GRAMMAR_POOL,214,215,0
60,DATATYPE_VALIDATOR_FACTORY,218,219,0
61,VALIDATION_MANAGER,222,223,0
62,RECOGNIZED_FEATURES,228,232,0
63,RECOGNIZED_PROPERTIES,235,241,0
64,DEBUG_ATTRIBUTES,246,246,0
65,DEBUG_ELEMENT_CHILDREN,249,249,0
66,fValidationManager,256,256,0
67,fValidationState,259,259,0
68,fNamespaces,264,264,0
69,fValidation,267,267,0
70,fDTDValidation,270,270,0
71,fDynamicValidation,276,276,0
72,fWarnDuplicateAttdef,279,279,0
73,fSymbolTable,284,284,0
74,fErrorReporter,287,287,0
75,fGrammarPool,290,290,0
76,fGrammarBucket,293,293,0
77,fDocLocation,296,296,0
78,fDatatypeValidatorFactory,299,299,0
79,fDocumentHandler,304,304,0
80,fDTDGrammar,309,309,0
81,fPerformValidation,314,314,0
82,fSkipValidation,317,317,0
83,fCurrentElement,322,322,0
84,fCurrentElementIndex,325,325,0
85,fCurrentContentSpecType,328,328,0
86,fRootElement,331,331,0
87,fSeenDoctypeDecl,334,334,0
88,fInCDATASection,336,336,0
89,fElementIndexStack,340,340,0
90,fContentSpecTypeStack,343,343,0
91,fElementQNamePartsStack,346,346,0
92,fElementChildren,363,363,0
93,fElementChildrenLength,366,366,0
94,fElementChildrenOffsetStack,373,373,0
95,fElementDepth,376,376,0
96,fSeenRootElement,381,381,0
97,fInElementContent,384,384,0
98,fTempElementDecl,389,389,0
99,fTempAttDecl,392,392,0
100,fEntityDecl,395,395,0
101,fTempQName,398,398,0
102,fBuffer,401,401,0
103,fValID,408,408,0
104,fValIDRef,411,411,0
105,fValIDRefs,414,414,0
106,fValENTITY,417,417,0
107,fValENTITIES,420,420,0
108,fValNMTOKEN,423,423,0
109,fValNMTOKENS,426,426,0
110,fValNOTATION,429,429,0
