0,setScrollValue,35,38
1,calculateNextStep,55,63
2,getOffsetStep,65,68
3,getTopUnitOffsets,120,122
4,getBottomUnitOffsets,124,126
5,getDefaultUnitOffsets,128,138
6,equals,148,155
7,hashCode,157,159
8,constructOffsets,162,180
9,shiftOffsets,182,187
10,paint,188,215
11,getRenderers,217,219
12,addRenderer,221,223
13,getPainter,225,227
14,resetRenderers,229,231
15,setBounds,233,235
16,setStartDate,237,247
17,getStartDate,249,251
18,getEndDate,253,256
19,setBottomUnitWidth,258,260
20,setRowHeight,262,264
21,setTopTimeUnit,266,268
22,setBottomTimeUnit,270,272
23,getProjectConfig,274,276
24,getBounds,278,280
25,getMaxBounds,282,291
26,calculateRowHeight,293,299
27,getRowCount,294,299
28,getBottomUnitWidth,297,299
29,getTimeUnitStack,301,303
30,getChartUIConfiguration,307,309
31,getTaskManager,317,319
32,getChartHeader,321,323
33,getOffsetAt,325,340
34,calculateLength,342,373
35,getVisibleLength,379,385
36,setHeaderHeight,387,389
37,setVerticalOffset,391,393
38,getVerticalOffset,395,397
39,setHorizontalOffset,399,401
40,getHorizontalOffset,403,405
41,getBottomUnit,407,409
42,setTopUnit,411,413
43,getTopUnit,415,417
44,getTopUnit,419,430
45,getChartOptionGroups,432,434
46,addOptionChangeListener,436,438
47,fireOptionsChanged,440,446
48,createCopy,448,455
49,setupCopy,450,455
50,getOptionEventDispatcher,457,459
51,optionsChanged,462,464
