52,isCompressedWeekend,39,39
53,STATIC_MUTEX,70,70
54,myOptionEventDispatcher,72,72
55,myChartHeader,74,74
56,myBounds,76,76
57,myStartDate,78,78
58,myAtomUnitPixels,80,80
59,myTimeUnitStack,82,82
60,myTopUnit,84,84
61,myBottomUnit,86,86
62,myBackgroundRenderer,88,88
63,myPainter,90,90
64,myOptionListeners,92,92
65,myProjectConfig,94,94
66,myRange2DefaultUnitOffsets,96,96
67,myRenderers,98,98
68,myTopUnitOffsets,113,113
69,myBottomUnitOffsets,114,114
70,myDefaultUnitOffsets,116,116
71,myShiftPixels,118,118
72,start,141,141
73,end,142,142
74,myChartUIConfiguration,305,305
75,myTaskManager,311,311
76,myVerticalOffset,313,313
77,myHorizontalOffset,315,315
