0,addEmptyRow,205,208,0
1,constructGeneralPanel,211,402,0
2,actionPerformed,230,232,0
3,actionPerformed,244,248,0
4,focusLost,262,264,0
5,focusGained,267,268,0
6,actionPerformed,292,301,0
7,actionPerformed,306,308,0
8,actionPerformed,342,353,0
9,actionPerformed,346,349,0
10,actionPerformed,363,366,0
11,actionPerformed,383,390,0
12,addActionListener,405,409,0
13,changeNameOfTask,412,417,0
14,constructCustomColumnPanel,419,422,0
15,constructPredecessorsPanel,425,429,0
16,constructResourcesPanel,432,435,0
17,constructNotesPanel,438,450,0
18,init,453,498,0
19,stateChanged,459,462,0
20,focusGained,489,495,0
21,applySettings,501,560,0
22,setSelectedTaskProperties,562,599,0
23,enableMilestoneUnfriendlyControls,601,604,1
24,isMilestone,606,611,0
25,isProjectTask,613,615,0
26,getThirdDateConstraint,617,619,0
27,getLength,621,629,0
28,fireDurationChanged,631,639,1
29,changeLength,641,658,1
30,getNotes,660,662,0
31,getTaskName,664,667,0
32,getWebLink,669,672,0
33,getPercentComplete,674,676,0
34,getPriority,678,680,0
35,getStart,682,684,0
36,getEnd,686,688,0
37,getThird,690,692,0
38,setStart,694,708,0
39,setEnd,710,724,0
40,setThird,726,729,0
41,adjustLength,731,745,1
42,storeOriginalValues,747,760,0
43,canBeProjectTask,762,778,0
44,isProjectTaskOrContainsProjectTask,780,790,0
45,constructCheckBox,798,824,0
46,actionPerformed,815,817,0
47,colorChooser,85,85,0
48,myStartDatePicker,87,87,1
49,myEndDatePicker,88,88,1
50,myThirdDatePicker,89,89,0
51,selectedTasks,91,91,0
52,language,93,93,0
53,myStart,95,95,1
54,myEnd,97,97,1
55,myThird,99,99,0
56,tabbedPane,101,101,0
57,generalPanel,104,104,0
58,predecessorsPanel,106,106,0
59,resourcesPanel,108,108,0
60,notesPanel,110,110,0
61,nameField1,112,112,0
62,durationField1,114,114,1
63,tfWebLink,116,116,0
64,bWebLink,118,118,0
65,percentCompleteSlider,120,120,0
66,priorityComboBox,122,122,0
67,thirdDateComboBox,124,124,0
68,mileStoneCheckBox1,126,126,0
69,projectTaskCheckBox1,128,128,0
70,isColorChanged,130,130,0
71,colorButton,132,132,0
72,defaultColorButton,134,134,0
73,shapeComboBox,137,137,0
74,scrollPaneNotes,139,139,0
75,noteAreaNotes,141,141,0
76,secondRowPanelNotes,143,143,0
77,originalName,145,145,0
78,originalWebLink,147,147,0
79,originalIsMilestone,149,149,0
80,originalStartDate,151,151,0
81,originalEndDate,153,153,0
82,originalThirdDate,155,155,0
83,originalThirdDateConstraint,157,157,0
84,originalIsProjectTask,159,159,0
85,originalNotes,161,161,0
86,originalCompletionPercentage,163,163,0
87,originalPriority,165,165,0
88,originalShape,167,167,0
89,myCustomColumnPanel,169,169,0
90,myDependenciesPanel,171,171,0
91,myAllocationsPanel,173,173,0
92,myHumanResourceManager,175,175,0
93,myRoleManager,177,177,0
94,myUnpluggedClone,179,179,0
95,myTaskManager,180,180,0
96,myProject,181,181,0
97,myUIfacade,182,182,0
98,startLock,185,185,1
99,endLock,188,188,1
100,durationLock,191,191,1
101,isFirstFocusGain,486,486,0
