0,addEmptyRow,205,208
1,constructGeneralPanel,211,402
2,actionPerformed,230,232
3,actionPerformed,244,248
4,focusLost,262,264
5,focusGained,267,268
6,actionPerformed,292,301
7,actionPerformed,306,308
8,actionPerformed,342,353
9,actionPerformed,346,349
10,actionPerformed,363,366
11,actionPerformed,383,390
12,addActionListener,405,409
13,changeNameOfTask,412,417
14,constructCustomColumnPanel,419,422
15,constructPredecessorsPanel,425,429
16,constructResourcesPanel,432,435
17,constructNotesPanel,438,450
18,init,453,498
19,stateChanged,459,462
20,focusGained,489,495
21,applySettings,501,560
22,setSelectedTaskProperties,562,599
23,enableMilestoneUnfriendlyControls,601,604
24,isMilestone,606,611
25,isProjectTask,613,615
26,getThirdDateConstraint,617,619
27,getLength,621,629
28,fireDurationChanged,631,639
29,changeLength,641,658
30,getNotes,660,662
31,getTaskName,664,667
32,getWebLink,669,672
33,getPercentComplete,674,676
34,getPriority,678,680
35,getStart,682,684
36,getEnd,686,688
37,getThird,690,692
38,setStart,694,708
39,setEnd,710,724
40,setThird,726,729
41,adjustLength,731,745
42,storeOriginalValues,747,760
43,canBeProjectTask,762,778
44,isProjectTaskOrContainsProjectTask,780,790
45,constructCheckBox,798,824
46,actionPerformed,815,817
