0,toObject,45,51
1,toNative,53,58
2,getDictionary,76,78
3,getMetadata,83,89
4,setMetadata,93,96
5,isMergingMetadata,100,106
6,setMergeMetadata,110,113
7,shouldExcludeXMP,117,123
8,setShouldExcludeXMP,127,130
9,shouldExcludeGPS,134,140
10,setShouldExcludeGPS,144,147
11,getDateTime,151,157
12,setDateTime,161,164
13,setDateTime,168,171
14,getOrientation,175,181
15,setOrientation,185,188
16,DestinationMetadataKey,194,225
17,DestinationMergeMetadataKey,199,225
18,MetadataShouldExcludeXMPKey,204,225
19,MetadataShouldExcludeGPSKey,209,225
20,DestinationDateTimeKey,214,225
21,DestinationOrientationKey,219,225
22,toString,222,225
