0,calculateNextStep,52,60,0
1,getOffsetStep,62,65,0
2,getTopUnitOffsets,117,119,0
3,getBottomUnitOffsets,121,123,0
4,getDefaultUnitOffsets,125,135,0
5,equals,145,152,0
6,hashCode,154,156,0
7,constructOffsets,159,177,0
8,shiftOffsets,179,184,1
9,paint,185,218,0
10,getRenderers,220,222,0
11,addRenderer,224,226,0
12,getPainter,228,230,0
13,resetRenderers,232,234,0
14,setBounds,236,238,0
15,setStartDate,240,250,0
16,getStartDate,252,254,0
17,getEndDate,256,268,0
18,setBottomUnitWidth,270,272,0
19,setRowHeight,274,276,0
20,setTopTimeUnit,278,280,0
21,setBottomTimeUnit,282,284,0
22,getProjectConfig,286,288,0
23,getBounds,290,292,0
24,getMaxBounds,294,303,0
25,calculateRowHeight,305,311,0
26,getRowCount,306,311,0
27,getBottomUnitWidth,309,311,0
28,getTimeUnitStack,313,315,0
29,getChartUIConfiguration,319,321,0
30,getTaskManager,329,331,0
31,getChartHeader,333,335,0
32,getOffsetAt,337,352,0
33,calculateLength,354,385,0
34,calculateLengthNoWeekends,387,390,0
35,getVisibleLength,396,402,0
36,setHeaderHeight,404,406,0
37,setVerticalOffset,408,410,0
38,getVerticalOffset,412,414,0
39,setHorizontalOffset,416,418,0
40,getHorizontalOffset,420,422,0
41,getBottomUnit,424,426,0
42,setTopUnit,428,430,0
43,getTopUnit,432,434,0
44,getTopUnit,436,447,0
45,getChartOptionGroups,449,451,0
46,addOptionChangeListener,453,455,0
47,fireOptionsChanged,457,463,0
48,createCopy,465,472,0
49,setupCopy,467,472,0
50,getOptionEventDispatcher,474,476,0
51,optionsChanged,479,481,0
52,getOffsetAnchor,500,502,0
53,getOffsetStart,503,505,0
54,getOffsetEnd,506,508,0
55,getOffsetPixels,509,511,0
56,shift,512,514,0
57,getOffsetUnit,515,517,0
58,getDayType,518,520,0
59,toString,521,523,0
60,equals,525,533,0
61,hashCode,535,537,0
62,isCompressedWeekend,36,36,0
63,STATIC_MUTEX,67,67,0
64,myOptionEventDispatcher,69,69,0
65,myChartHeader,71,71,0
66,myBounds,73,73,0
67,myStartDate,75,75,0
68,myAtomUnitPixels,77,77,0
69,myTimeUnitStack,79,79,0
70,myTopUnit,81,81,0
71,myBottomUnit,83,83,0
72,myBackgroundRenderer,85,85,0
73,myPainter,87,87,0
74,myOptionListeners,89,89,0
75,myProjectConfig,91,91,0
76,myRange2DefaultUnitOffsets,93,93,0
77,myRenderers,95,95,0
78,myTopUnitOffsets,110,110,0
79,myBottomUnitOffsets,111,111,0
80,myDefaultUnitOffsets,113,113,0
81,myShiftPixels,115,115,0
82,start,138,138,0
83,end,139,139,0
84,myChartUIConfiguration,317,317,0
85,myTaskManager,323,323,0
86,myVerticalOffset,325,325,0
87,myHorizontalOffset,327,327,0
88,myOffsetAnchor,485,485,0
89,myOffsetEnd,486,486,0
90,myOffsetPixels,487,487,0
91,myOffsetUnit,488,488,0
92,myDayType,489,489,0
93,myOffsetStart,490,490,0
