62,isCompressedWeekend,36,36
63,STATIC_MUTEX,67,67
64,myOptionEventDispatcher,69,69
65,myChartHeader,71,71
66,myBounds,73,73
67,myStartDate,75,75
68,myAtomUnitPixels,77,77
69,myTimeUnitStack,79,79
70,myTopUnit,81,81
71,myBottomUnit,83,83
72,myBackgroundRenderer,85,85
73,myPainter,87,87
74,myOptionListeners,89,89
75,myProjectConfig,91,91
76,myRange2DefaultUnitOffsets,93,93
77,myRenderers,95,95
78,myTopUnitOffsets,110,110
79,myBottomUnitOffsets,111,111
80,myDefaultUnitOffsets,113,113
81,myShiftPixels,115,115
82,start,138,138
83,end,139,139
84,myChartUIConfiguration,317,317
85,myTaskManager,323,323
86,myVerticalOffset,325,325
87,myHorizontalOffset,327,327
88,myOffsetAnchor,485,485
89,myOffsetEnd,486,486
90,myOffsetPixels,487,487
91,myOffsetUnit,488,488
92,myDayType,489,489
93,myOffsetStart,490,490
