0,toString,81,132,1
1,releaseString,85,132,1
2,equalsString,89,132,1
3,reset,140,163,0
4,ensureCapacity,167,213,0
5,addString,214,237,0
6,addString,238,262,0
7,getSymbolCache,266,268,0
8,resetShuffleCount,271,273,0
9,updateCacheLine,274,284,0
10,createNonMatchingSymbol,285,319,0
11,hashSymbol,320,345,0
12,addSymbol,346,399,0
13,addSymbol,400,445,0
14,lookupSymbol,446,464,0
15,addNewSymbol,465,493,0
16,addSymbol,494,509,0
17,createCharArrayRange,518,520,0
18,getCharArrayRange,521,533,0
19,equalNames,534,538,0
20,ensureListCapacity,542,555,0
21,startStringList,556,559,0
22,addStringToList,560,569,0
23,finishStringList,570,579,0
24,stringListLength,580,593,0
25,stringInList,594,607,0
26,stringListAsString,608,625,0
27,stringListAsIntArray,626,640,0
28,releaseStringInternal,644,654,0
29,releaseString,658,668,0
30,toString,672,692,0
31,orphanString,696,710,0
32,DEBUG_ADDITIONS,68,68,0
33,NULL_STRING,72,72,0
34,EMPTY_STRING,73,73,0
35,INITIAL_CHUNK_SHIFT,94,94,0
36,INITIAL_CHUNK_SIZE,95,95,0
37,CHUNK_SHIFT,96,96,1
38,CHUNK_SIZE,97,97,1
39,CHUNK_MASK,98,98,1
40,INITIAL_CHUNK_COUNT,99,99,1
41,fStringCount,106,106,0
42,fStringFreeList,107,107,0
43,fString,108,108,0
44,fStringProducer,109,109,0
45,fOffset,110,110,0
46,fLength,111,111,0
47,fCharsOffset,112,112,0
48,fStringListCount,116,116,0
49,fActiveStringList,117,117,0
50,fStringList,118,118,0
51,INITIAL_BUCKET_SIZE,122,122,0
52,HASHTABLE_SIZE,123,123,0
53,fSymbolTable,124,124,0
54,fSymbolCache,128,128,0
55,fShuffleCount,270,270,0
56,chars,514,514,0
57,offset,515,515,0
58,length,516,516,0
