43,fSchema,112,112
44,fValidator,114,114
45,fErrorReporter,115,115
46,fEntityHandler,116,116
47,fStringPool,117,117
48,fDatatypeRegistry,118,118
49,fTypeCount,119,119
50,fGroupCount,120,120
51,fModelGroupCount,121,121
52,fAttributeGroupCount,122,122
53,fDatatypeCount,123,123
54,fForwardRefs,124,124
55,fAttrGroupUses,125,125
56,ELT_COMMENT,129,129
57,ELT_DATATYPEDECL,130,130
58,ELT_ARCHETYPEDECL,131,131
59,ELT_ELEMENTDECL,132,132
60,ELT_GROUPDECL,133,133
61,ELT_ATTRGROUPDECL,134,134
62,ELT_NOTATIONDECL,138,138
63,ELT_RESTRICTIONS,140,140
64,ELT_ATTRIBUTEDECL,141,141
65,ELT_ANNOTATION,142,142
66,ELT_ANY,143,143
67,ATT_NAME,144,144
68,ATT_CONTENT,145,145
69,ATT_MODEL,146,146
70,ATT_ORDER,147,147
71,ATT_TYPE,148,148
72,ATT_DEFAULT,149,149
73,ATT_FIXED,150,150
74,ATT_COLLECTION,151,151
75,ATT_REF,152,152
76,ATT_ARCHREF,153,153
77,ATT_SCHEMAABBREV,154,154
78,ATT_SCHEMANAME,155,155
79,ATT_MINOCCURS,156,156
80,ATT_MAXOCCURS,157,157
81,ATT_SOURCE,159,159
82,ATT_VALUE,160,160
83,ATTVAL_ANY,161,161
84,ATTVAL_MIXED,162,162
85,ATTVAL_EMPTY,163,163
86,ATTVAL_CHOICE,164,164
87,ATTVAL_SEQ,165,165
88,ATTVAL_ALL,166,166
89,ATTVAL_ELEMONLY,167,167
90,ATTVAL_TEXTONLY,168,168
91,fSchemaDocument,170,170
92,CONTENTSPECNODE_ZERO_TO_N,215,215
93,CONTENTSPECNODE_M_TO_N,218,218
94,CONTENTSPECNODE_M_OR_MORE,221,221
95,fSchemaParser,223,223
96,SYSTEM,1510,1514
97,PATH,1515,1519
98,fRegistry,1591,1591
99,integerSubtypeTable,1593,1598
