58,myPrevXpos,49,49
59,myTopOffsets,51,51
60,myBottomOffsets,52,52
61,myDefaultOffsets,53,53
62,isCompressedWeekend,117,117
63,STATIC_MUTEX,150,150
64,myOptionEventDispatcher,152,152
65,myChartHeader,154,154
66,myBounds,156,156
67,myStartDate,158,158
68,myAtomUnitPixels,160,160
69,myTimeUnitStack,162,162
70,myTopUnit,164,164
71,myBottomUnit,166,166
72,myBackgroundRenderer,168,168
73,myPainter,170,170
74,myOptionListeners,172,172
75,myProjectConfig,174,174
76,myChartUIConfiguration,175,175
77,myRenderers,177,177
78,myTopUnitOffsets,192,192
79,myBottomUnitOffsets,193,193
80,myDefaultUnitOffsets,195,195
81,myTaskManager,378,378
82,myVerticalOffset,380,380
83,myHorizontalOffset,382,382
84,myScrollingSession,384,384
