0,setXpos,44,48
1,finish,45,48
2,setXpos,68,85
3,finish,87,96
4,shiftOffsets,97,107
5,shiftOffsets,110,114
6,calculateNextStep,135,143
7,getOffsetStep,145,148
8,getTopUnitOffsets,199,201
9,getBottomUnitOffsets,203,205
10,getDefaultUnitOffsets,207,219
11,getOffsetAnchorDate,221,224
12,constructOffsets,226,234
13,createOffsetBuilderFactory,236,251
14,paint,253,283
15,getRenderers,285,287
16,addRenderer,289,291
17,getPainter,293,295
18,resetRenderers,297,299
19,setBounds,301,303
20,setStartDate,305,312
21,getStartDate,314,316
22,getEndDate,318,321
23,setBottomUnitWidth,323,325
24,setRowHeight,327,329
25,setTopTimeUnit,331,333
26,setBottomTimeUnit,335,337
27,getProjectConfig,339,341
28,getBounds,343,345
29,getMaxBounds,347,356
30,calculateRowHeight,358,364
31,getRowCount,359,364
32,getBottomUnitWidth,362,364
33,getTimeUnitStack,366,368
34,getChartUIConfiguration,370,372
35,setChartUIConfiguration,374,376
36,getTaskManager,386,388
37,getChartHeader,390,392
38,getOffsetAt,394,409
39,getVisibleLength,415,421
40,setHeaderHeight,423,425
41,setVerticalOffset,427,429
42,getVerticalOffset,431,433
43,setHorizontalOffset,435,437
44,getHorizontalOffset,439,441
45,getBottomUnit,443,445
46,getDefaultUnit,447,449
47,setTopUnit,451,453
48,getTopUnit,455,457
49,getTopUnit,459,469
50,getChartOptionGroups,471,473
51,addOptionChangeListener,475,477
52,fireOptionsChanged,479,483
53,createCopy,485,501
54,setupCopy,487,501
55,getOptionEventDispatcher,503,505
56,optionsChanged,508,510
57,createScrollingSession,513,516
