0,getFileTypeDescription,51,53
1,setSelectedStylesheet,56,58
2,getSecondaryOptions,60,63
3,getFileNamePattern,65,67
4,createJobs,70,78
5,createGenerateGanttChartJob,80,99
6,run,83,96
7,createGenerateResourceChartJob,101,119
8,run,104,116
9,createGeneratePagesJob,121,167
10,run,125,164
11,createCopyImagesJob,169,203
12,run,172,200
13,serialize,205,266
14,getAssignedResourcesDelimiter,269,271
15,proposeFileExtension,273,275
16,getFileExtensions,278,281
17,getStylesheetOptionID,284,286
18,getStylesheets,289,297
19,newStylesheet,292,294
20,getInputVersion,304,306
21,createTitlePageHandler,308,319
22,createTasksPageHandler,321,332
23,createGanttChartPageHandler,334,345
24,createResourcesPageHandler,347,358
25,getImagesDirectory,360,371
26,replaceExtension,374,380
27,appendSuffixBeforeExtension,382,384
28,getFilenameWithoutExtension,386,388
