0,stateChanged,279,289,0
1,createView,293,298,0
2,getCopyAction,300,302,0
3,getCutAction,304,306,0
4,getPasteAction,308,310,0
5,projectModified,314,315,1
6,projectSaved,317,318,1
7,projectClosed,320,325,0
8,updateActions,327,331,0
9,getIconFilePrefix,338,340,0
10,actionPerformed,341,343,0
11,getLocalizedName,344,346,0
12,getIconFilePrefix,353,355,0
13,actionPerformed,356,358,0
14,getLocalizedName,359,361,0
15,getIconFilePrefix,368,370,0
16,actionPerformed,371,375,0
17,getLocalizedName,377,379,0
18,myTabs,272,272,0
19,myViews,273,273,0
20,mySelectedView,274,274,0
21,myCopyAction,334,347,0
22,myCutAction,349,362,0
23,myPasteAction,364,380,0
