76,myUIFacade,130,130
77,area,133,133
78,myProject,137,137
79,dragPath,139,139
80,ghostImage,141,141
81,offsetPoint,143,143
82,myTaskManager,145,145
83,mySelectionManager,146,146
84,myIndentAction,148,148
85,myUnindentAction,150,150
86,myMoveUpAction,152,152
87,myMoveDownAction,154,154
88,myLinkTasksAction,156,156
89,myUnlinkTasksAction,158,158
90,isOnTaskSelectionEventProcessing,160,160
91,myClipboardProcessor,162,162
92,lastPath,576,576
93,cueLineRect,578,578
94,ghostImageRect,580,580
95,cueLineColor,582,582
96,lastEventPoint,584,584
97,hoverTimer,586,586
98,TREEPATH_FLAVOR,815,815
99,_path,817,817
100,_flavors,819,819
101,cpNodesArrayList,845,845
102,allNodes,847,847
103,cpDependencies,849,849
104,myTreeActions,851,851
105,getParentNode,891,896
106,myRetainRootsAlgorithm,897,897
