0,toObject,45,51,0
1,toNative,53,58,0
2,value,131,133,0
3,valueOf,135,143,0
4,CharacteristicExtendedPropertiesValue,146,213,1
5,CharacteristicUserDescriptionValue,148,213,1
6,ClientCharacteristicConfigurationValue,150,213,1
7,ServerCharacteristicConfigurationValue,152,213,1
8,CharacteristicFormatValue,154,213,1
9,CharacteristicAggregateFormatValue,156,213,1
10,GenericAccessProfileValue,163,213,1
11,GenericAttributeProfileValue,170,213,1
12,DeviceNameValue,177,213,1
13,AppearanceValue,184,213,1
14,PeripheralPrivacyFlagValue,191,213,1
15,ReconnectionAddressValue,198,213,1
16,PeripheralPreferredConnectionParametersValue,205,213,1
17,ServiceChangedValue,212,213,0
18,CharacteristicExtendedProperties,65,65,0
19,CharacteristicUserDescription,66,66,0
20,ClientCharacteristicConfiguration,67,67,0
21,ServerCharacteristicConfiguration,68,68,0
22,CharacteristicFormat,69,69,0
23,CharacteristicAggregateFormat,70,70,0
24,GenericAccessProfile,76,76,0
25,GenericAttributeProfile,82,82,0
26,DeviceName,88,88,0
27,Appearance,94,94,0
28,PeripheralPrivacyFlag,100,100,0
29,ReconnectionAddress,106,106,0
30,PeripheralPreferredConnectionParameters,112,112,0
31,ServiceChanged,118,118,0
32,values,120,122,0
33,lazyGlobalValue,123,123,0
