0,toObject,45,51
1,toNative,53,58
2,value,131,133
3,valueOf,135,143
4,CharacteristicExtendedPropertiesValue,146,213
5,CharacteristicUserDescriptionValue,148,213
6,ClientCharacteristicConfigurationValue,150,213
7,ServerCharacteristicConfigurationValue,152,213
8,CharacteristicFormatValue,154,213
9,CharacteristicAggregateFormatValue,156,213
10,GenericAccessProfileValue,163,213
11,GenericAttributeProfileValue,170,213
12,DeviceNameValue,177,213
13,AppearanceValue,184,213
14,PeripheralPrivacyFlagValue,191,213
15,ReconnectionAddressValue,198,213
16,PeripheralPreferredConnectionParametersValue,205,213
17,ServiceChangedValue,212,213
