2,3
2,4
2,5
2,13
2,14
2,16
2,17
2,18
2,20
2,21
2,22
2,23
2,24
2,25
2,26
2,27
2,28
2,29
2,30
2,31
2,32
2,33
2,34
46,2
46,3
46,4
46,5
46,13
46,14
46,16
46,17
46,18
46,20
46,21
46,22
46,23
46,24
46,25
46,26
46,27
46,28
46,29
46,30
46,31
46,32
46,33
46,34
46,36
8,6
8,10
8,12
48,6
48,8
48,10
48,12
48,7
48,9
48,11
10,6
10,8
10,12
49,6
49,8
49,10
49,12
49,7
49,9
49,11
12,6
12,8
12,10
50,6
50,8
50,10
50,12
51,2
51,3
51,4
51,5
51,13
51,14
51,16
51,17
51,18
51,20
51,21
51,22
51,23
51,24
51,25
51,26
51,27
51,28
51,29
51,30
51,31
51,32
51,33
51,34
51,36
51,39
51,52
51,53
14,15
14,19
54,15
54,19
54,2
54,3
54,4
54,5
54,13
54,14
54,16
54,17
54,18
54,20
54,21
54,22
54,23
54,24
54,25
54,26
54,27
54,28
54,29
54,30
54,31
54,32
54,33
54,34
54,36
54,39
55,2
55,3
55,4
55,5
55,13
55,14
55,16
55,17
55,18
55,20
55,21
55,22
55,23
55,24
55,25
55,26
55,27
55,28
55,29
55,30
55,31
55,32
55,33
55,34
55,36
55,41
55,42
55,68
55,69
56,2
56,3
56,4
56,5
56,13
56,14
56,16
56,17
56,18
56,20
56,21
56,22
56,23
56,24
56,25
56,26
56,27
56,28
56,29
56,30
56,31
56,32
56,33
56,34
56,36
56,41
56,42
56,68
56,69
18,15
18,19
57,15
57,19
57,2
57,3
57,4
57,5
57,13
57,14
57,16
57,17
57,18
57,20
57,21
57,22
57,23
57,24
57,25
57,26
57,27
57,28
57,29
57,30
57,31
57,32
57,33
57,34
57,36
57,39
58,2
58,3
58,4
58,5
58,13
58,14
58,16
58,17
58,18
58,20
58,21
58,22
58,23
58,24
58,25
58,26
58,27
58,28
58,29
58,30
58,31
58,32
58,33
58,34
58,36
58,41
58,42
58,68
58,69
59,2
59,3
59,4
59,5
59,13
59,14
59,16
59,17
59,18
59,20
59,21
59,22
59,23
59,24
59,25
59,26
59,27
59,28
59,29
59,30
59,31
59,32
59,33
59,34
59,36
59,41
59,42
59,68
59,69
60,2
60,3
60,4
60,5
60,13
60,14
60,16
60,17
60,18
60,20
60,21
60,22
60,23
60,24
60,25
60,26
60,27
60,28
60,29
60,30
60,31
60,32
60,33
60,34
60,36
60,39
60,41
60,42
60,68
60,69
61,2
61,3
61,4
61,5
61,13
61,14
61,16
61,17
61,18
61,20
61,21
61,22
61,23
61,24
61,25
61,26
61,27
61,28
61,29
61,30
61,31
61,32
61,33
61,34
61,36
61,41
61,42
61,68
61,69
62,2
62,3
62,4
62,5
62,13
62,14
62,16
62,17
62,18
62,20
62,21
62,22
62,23
62,24
62,25
62,26
62,27
62,28
62,29
62,30
62,31
62,32
62,33
62,34
62,36
62,41
62,42
62,68
62,69
63,2
63,3
63,4
63,5
63,13
63,14
63,16
63,17
63,18
63,20
63,21
63,22
63,23
63,24
63,25
63,26
63,27
63,28
63,29
63,30
63,31
63,32
63,33
63,34
63,36
63,41
63,42
63,68
63,69
64,2
64,3
64,4
64,5
64,13
64,14
64,16
64,17
64,18
64,20
64,21
64,22
64,23
64,24
64,25
64,26
64,27
64,28
64,29
64,30
64,31
64,32
64,33
64,34
64,36
64,41
64,42
64,68
64,69
65,2
65,3
65,4
65,5
65,13
65,14
65,16
65,17
65,18
65,20
65,21
65,22
65,23
65,24
65,25
65,26
65,27
65,28
65,29
65,30
65,31
65,32
65,33
65,34
65,36
65,39
65,40
66,2
66,3
66,4
66,5
66,13
66,14
66,16
66,17
66,18
66,20
66,21
66,22
66,23
66,24
66,25
66,26
66,27
66,28
66,29
66,30
66,31
66,32
66,33
66,34
66,36
66,38
66,39
66,40
67,2
67,3
67,4
67,5
67,13
67,14
67,16
67,17
67,18
67,20
67,21
67,22
67,23
67,24
67,25
67,26
67,27
67,28
67,29
67,30
67,31
67,32
67,33
67,34
67,36
67,39
67,41
67,42
67,68
67,69
32,2
32,3
32,4
32,5
32,13
32,14
32,16
32,17
32,18
32,20
32,21
32,22
32,23
32,24
32,25
32,26
32,27
32,28
32,29
32,30
32,31
32,33
32,34
34,2
34,3
34,4
34,5
34,13
34,14
34,16
34,17
34,18
34,20
34,21
34,22
34,23
34,24
34,25
34,26
34,27
34,28
34,29
34,30
34,31
34,32
34,33
34,35
35,2
35,3
35,4
35,5
35,13
35,14
35,16
35,17
35,18
35,20
35,21
35,22
35,23
35,24
35,25
35,26
35,27
35,28
35,29
35,30
35,31
35,32
35,33
35,34
5,6
5,8
5,10
5,12
5,36
6,7
6,9
6,11
