0,toObject,45,51,0
1,toNative,53,58,0
2,value,112,114,0
3,valueOf,116,124,0
4,ExifValue,130,171,1
5,ExifAuxValue,135,171,1
6,ExifEXValue,140,171,1
7,DublinCoreValue,145,171,1
8,IPTCCoreValue,150,171,1
9,PhotoshopValue,155,171,1
10,TIFFValue,160,171,1
11,XMPBasicValue,165,171,1
12,XMPRightsValue,170,171,0
13,Exif,68,68,0
14,ExifAux,72,72,0
15,ExifEX,76,76,0
16,DublinCore,80,80,0
17,IPTCCore,84,84,0
18,Photoshop,88,88,0
19,TIFF,92,92,0
20,XMPBasic,96,96,0
21,XMPRights,100,100,0
22,values,102,103,0
23,lazyGlobalValue,104,104,0
