0,toObject,45,51,0
1,toNative,53,58,0
2,value,108,110,0
3,valueOf,112,120,0
4,OwnerNameKey,126,162,1
5,CameraSerialNumberKey,131,162,1
6,ImageSerialNumberKey,136,162,1
7,FlashExposureCompKey,141,162,1
8,ContinuousDriveKey,146,162,1
9,LensModelKey,151,162,1
10,FirmwareKey,156,162,1
11,AspectRatioInfoKey,161,162,0
12,OwnerName,68,68,0
13,CameraSerialNumber,72,72,0
14,ImageSerialNumber,76,76,0
15,FlashExposureComp,80,80,0
16,ContinuousDrive,84,84,0
17,LensModel,88,88,0
18,Firmware,92,92,0
19,AspectRatioInfo,96,96,0
20,values,98,99,0
21,lazyGlobalValue,100,100,0
