0,reset,345,396,0
1,reset,398,408,0
2,getRecognizedFeatures,414,416,0
3,setFeature,433,435,0
4,getRecognizedProperties,442,444,0
5,setProperty,461,463,0
6,setDTDHandler,474,476,0
7,setDTDContentModelHandler,487,489,0
8,startExternalSubset,503,510,0
9,endExternalSubset,520,526,0
10,checkStandaloneEntityRef,539,551,0
11,comment,561,570,0
12,processingInstruction,590,599,0
13,startDTD,619,641,0
14,ignoredCharacters,652,660,0
15,textDecl,676,684,0
16,startParameterEntity,701,716,0
17,endParameterEntity,728,736,0
18,elementDecl,748,771,0
19,startAttlist,783,793,0
20,attributeDecl,820,1009,0
21,endAttlist,1019,1028,0
22,internalEntityDecl,1046,1071,0
23,externalEntityDecl,1087,1111,0
24,unparsedEntityDecl,1125,1141,0
25,notationDecl,1154,1164,0
26,startConditional,1179,1191,0
27,endConditional,1201,1213,0
28,endDTD,1223,1272,0
29,startContentModel,1289,1304,0
30,any,1317,1323,0
31,empty,1336,1342,0
32,startGroup,1358,1368,0
33,pcdata,1382,1389,0
34,element,1400,1422,0
35,separator,1437,1447,0
36,occurrence,1464,1474,0
37,endGroup,1484,1493,0
38,endContentModel,1503,1512,0
39,normalizeDefaultAttrValue,1525,1562,0
40,init,1565,1597,0
41,TOP_LEVEL_SCOPE,120,120,0
42,VALIDATION,125,126,0
43,NOTIFY_CHAR_REFS,129,130,0
44,WARN_ON_DUPLICATE_ATTDEF,133,134,0
45,SYMBOL_TABLE,139,140,0
46,ERROR_REPORTER,143,144,0
47,GRAMMAR_POOL,147,148,0
48,DTD_VALIDATOR,151,152,0
49,RECOGNIZED_FEATURES,157,161,0
50,RECOGNIZED_PROPERTIES,164,169,0
51,fValidation,180,180,0
52,fDTDValidation,183,183,0
53,fWarnDuplicateAttdef,186,186,0
54,fSymbolTable,191,191,0
55,fErrorReporter,194,194,0
56,fGrammarBucket,197,197,0
57,fValidator,202,202,0
58,fGrammarPool,205,205,0
59,fLocale,208,208,0
60,fDTDHandler,213,213,0
61,fDTDContentModelHandler,216,216,0
62,fDTDGrammar,221,221,0
63,fPerformValidation,226,226,0
64,fInDTDIgnore,229,229,0
65,fMixed,236,236,0
66,fEntityDecl,241,241,0
67,fNDataDeclNotations,244,244,0
68,fDTDElementDeclName,247,247,0
69,fMixedElementTypes,250,250,0
70,fDTDElementDecls,253,253,0
71,fEMPTYSymbol,258,258,0
72,fANYSymbol,261,261,1
73,fCDATASymbol,266,266,1
74,fIDSymbol,269,269,1
75,fIDREFSymbol,272,272,1
76,fIDREFSSymbol,275,275,1
77,fENTITYSymbol,278,278,1
78,fENTITIESSymbol,281,281,1
79,fNMTOKENSymbol,284,284,1
80,fNMTOKENSSymbol,287,287,1
81,fNOTATIONSymbol,290,290,1
82,fENUMERATIONSymbol,293,293,1
83,fIMPLIEDSymbol,296,296,1
84,fREQUIREDSymbol,299,299,1
85,fFIXEDSymbol,302,302,1
86,fTableOfIDAttributeNames,308,308,0
87,fTableOfNOTATIONAttributeNames,311,311,0
88,fNotationEnumVals,314,314,0
