0,getVisibleTasks,61,63
1,render,65,80
2,renderDependencies,82,84
3,renderTasksAboveAndBelowViewport,86,105
4,renderVisibleTasks,107,118
5,renderActivities,120,154
6,renderProgressBar,156,194
7,processActivityLaterThanViewport,196,204
8,processActivityEarlierThanViewport,206,214
9,collectTasksAboveAndBelowViewport,216,239
10,getBoundingRectangle,241,251
11,processRegularActivity,253,321
12,createDependencyLines,323,326
13,drawDependencies,328,420
14,signum,422,427
15,prepareDependencyDrawData,429,438
16,prepareDependencyDrawData,440,500
17,getRowHeight,502,504
18,toString,524,530
19,getPoint,540,542
20,reaches,544,549
21,getPoint,546,549
22,reaches,554,556
23,getPoint,558,560
24,toString,562,564
25,reaches,572,574
26,getPoint,576,578
27,toString,580,582
28,isVisible,585,587
29,getOptionGroups,589,591
30,getPrimitive,593,596
31,getContainerFor,598,600
32,calculateRowHeight,602,604
33,getRectangleHeight,606,608
