0,saveProject,91,98,0
1,saveProjectTryWrite,100,126,0
2,actionPerformed,108,110,0
3,actionPerformed,115,117,0
4,saveProjectTryLock,128,130,0
5,saveProjectTrySave,132,141,0
6,formatWriteStatusMessage,143,148,0
7,afterSaveProject,150,163,0
8,saveProject,165,168,0
9,saveProjectAs,171,217,0
10,ensureProjectSaved,227,248,0
11,openProject,251,270,0
12,openProject,273,370,0
13,run,314,321,0
14,run,352,359,0
15,run,364,366,0
16,processTasks,372,386,0
17,run,379,383,0
18,adjustTasks,388,406,1
19,tryPatchMilestones,408,445,1
20,actionPerformed,436,443,1
21,beforeClose,447,450,0
22,createProject,453,461,0
23,showNewProjectWizard,463,466,0
24,getOptionGroups,469,471,0
25,getUndoManager,473,475,0
26,getDocumentManager,477,479,0
27,myWorkbenchFacade,73,73,0
28,i18n,74,74,0
29,myDocumentManager,75,75,0
30,myUndoManager,76,76,0
31,myConvertMilestonesOption,81,82,0
32,myConverterGroup,83,83,0
