0,toObject,48,54
1,toNative,56,61
2,getDictionary,79,81
3,getTIFFData,84,90
4,setTIFFData,91,94
5,getGIFData,95,101
6,setGIFData,102,105
7,getJFIFData,106,112
8,setJFIFData,113,116
9,getExifData,117,123
10,setExifData,124,127
11,getPNGData,128,134
12,setPNGData,135,138
13,getIPTCData,139,145
14,setIPTCData,146,149
15,getGPSData,150,156
16,setGPSData,157,160
17,getRawData,161,167
18,setRawData,168,171
19,getCIFFData,172,178
20,setCIFFData,179,182
21,get8BIMData,183,189
22,set8BIMData,190,193
23,getDNGData,194,200
24,setDNGData,201,204
25,getExifAuxData,205,211
26,setExifAuxData,212,215
27,getMakerCanonData,216,222
28,setMakerCanonData,223,226
29,getMakerNikonData,227,233
30,setMakerNikonData,234,237
31,getMakerMinoltaData,238,244
32,setMakerMinoltaData,245,248
33,getMakerFujiData,249,255
34,setMakerFujiData,256,259
35,getMakerOlympusData,260,266
36,setMakerOlympusData,267,270
37,getMakerPentaxData,271,277
38,setMakerPentaxData,278,281
39,getFileSize,283,289
40,setFileSize,290,293
41,getDPIHeight,295,301
42,setDPIHeight,302,305
43,getDPIWidth,306,312
44,setDPIWidth,313,316
45,getPixelWidth,317,323
46,setPixelWidth,324,327
47,getPixelHeight,328,334
48,setPixelHeight,335,338
49,getDepth,339,345
50,setDepth,346,349
51,getOrientation,350,356
52,setOrientation,357,360
53,isContainingFloatingPointPixels,361,367
54,setContainsFloatingPointPixels,368,371
55,isIndexed,372,378
56,setIndexed,379,382
57,hasAlphaChannel,383,389
58,setHasAlphaChannel,390,393
59,getColorModel,394,400
60,setColorModel,401,404
61,getICCProfile,405,411
62,setICCProfile,412,415
63,TIFFDictionaryKey,421,577
64,GIFDictionaryKey,426,577
65,JFIFDictionaryKey,431,577
66,ExifDictionaryKey,436,577
67,PNGDictionaryKey,441,577
68,IPTCDictionaryKey,446,577
69,GPSDictionaryKey,451,577
70,RawDictionaryKey,456,577
71,CIFFDictionaryKey,461,577
72,MakerCanonDictionaryKey,466,577
73,MakerNikonDictionaryKey,471,577
74,MakerMinoltaDictionaryKey,476,577
75,MakerFujiDictionaryKey,481,577
76,MakerOlympusDictionaryKey,486,577
77,MakerPentaxDictionaryKey,491,577
78,_8BIMDictionaryKey,496,577
79,DNGDictionaryKey,501,577
80,ExifAuxDictionaryKey,506,577
81,MakerAppleDictionaryKey,511,577
82,FileSizeKey,516,577
83,PixelHeightKey,521,577
84,PixelWidthKey,526,577
85,DPIHeightKey,531,577
86,DPIWidthKey,536,577
87,DepthKey,541,577
88,OrientationKey,546,577
89,IsFloatKey,551,577
90,IsIndexedKey,556,577
91,HasAlphaKey,561,577
92,ColorModelKey,566,577
93,ProfileNameKey,571,577
94,toString,574,577
