0,setOutputFormat,223,225,0
1,startElement,233,385,0
2,endElement,388,398,0
3,endElementIO,401,438,0
4,startElement,446,537,0
5,endElement,540,544,0
6,startDocument,565,647,0
7,serializeElement,655,1581,1
8,printNamespaceAttr,1149,1166,0
9,printAttribute,1177,1196,0
10,getEntityRef,1198,1214,0
11,extractNamespaces,1220,1254,0
12,setNamespaces,1267,1273,0
13,initDOMFeatures,1278,1288,0
14,checkAllFeatures,1290,1295,1
15,setFeature,1311,1321,1
16,canSetFeature,1334,1347,1
17,getFeature,1360,1366,1
18,getEncoding,1378,1380,1
19,setEncoding,1392,1395,1
20,getLastEncoding,1402,1404,0
21,getNewLine,1428,1430,1
22,setNewLine,1454,1456,1
23,getErrorHandler,1465,1467,1
24,setErrorHandler,1476,1478,1
25,writeNode,1499,1524,1
26,writeToString,1542,1564,1
27,reset,1566,1580,0
28,DEBUG,141,141,0
29,fNSBinder,148,148,0
30,fLocalNSBinder,151,151,0
31,fSymbolTable,154,154,0
32,fEmptySymbol,156,156,0
33,fXmlSymbol,157,157,0
34,fXmlnsSymbol,158,158,0
35,fDOML1,161,161,0
36,fNamespaceCounter,163,163,0
37,fPreserveSpace,166,166,0
38,fNamespaces,167,167,0
39,fEncoding,168,168,1
40,fLastEncoding,169,169,0
