0,toObject,45,51
1,toNative,53,58
2,value,206,208
3,valueOf,210,218
4,VersionKey,224,380
5,LatitudeRefKey,229,380
6,LatitudeKey,234,380
7,LongitudeRefKey,239,380
8,LongitudeKey,244,380
9,AltitudeRefKey,249,380
10,AltitudeKey,254,380
11,TimeStampKey,259,380
12,SatellitesKey,264,380
13,StatusKey,269,380
14,MeasureModeKey,274,380
15,DOPKey,279,380
16,SpeedRefKey,284,380
17,SpeedKey,289,380
18,TrackRefKey,294,380
19,TrackKey,299,380
20,ImgDirectionRefKey,304,380
21,ImgDirectionKey,309,380
22,MapDatumKey,314,380
23,DestLatitudeRefKey,319,380
24,DestLatitudeKey,324,380
25,DestLongitudeRefKey,329,380
26,DestLongitudeKey,334,380
27,DestBearingRefKey,339,380
28,DestBearingKey,344,380
29,DestDistanceRefKey,349,380
30,DestDistanceKey,354,380
31,ProcessingMethodKey,359,380
32,AreaInformationKey,364,380
33,DateStampKey,369,380
34,DifferentalKey,374,380
35,HPositioningErrorKey,379,380
