0,nameOf,211,214,0
1,param,216,219,0
2,print,222,227,0
3,initHandlers,235,247,0
4,getSchemaDocument,251,253,0
5,resetOrCopy,257,260,0
6,reset,261,264,0
7,setValidationEnabled,274,287,0
8,getValidationEnabled,288,290,0
9,setDynamicValidationEnabled,291,304,0
10,getDynamicValidationEnabled,305,307,0
11,setNamespacesEnabled,308,310,0
12,getNamespacesEnabled,311,313,0
13,setWarningOnDuplicateAttDef,314,316,0
14,getWarningOnDuplicateAttDef,317,319,0
15,setWarningOnUndeclaredElements,320,322,0
16,getWarningOnUndeclaredElements,323,325,0
17,startEntityReference,337,339,0
18,endEntityReference,340,342,0
19,sendEndOfInputNotifications,343,348,0
20,sendReaderChangeNotifications,349,354,0
21,externalEntityStandaloneCheck,355,357,0
22,getValidating,358,360,0
23,processCharacters,370,378,0
24,processCharacters,379,387,0
25,processWhitespace,388,400,0
26,processWhitespace,401,413,0
27,scanElementType,443,476,0
28,scanExpectedElementType,478,488,0
29,scanAttributeName,495,525,0
30,callStartDocument,532,542,0
31,callEndDocument,549,557,0
32,callXMLDecl,559,561,0
33,callTextDecl,563,565,0
34,callStartElement,567,632,0
35,callEndElement,639,695,0
36,validVersionNum,702,709,0
37,validEncName,716,723,0
38,callStartCDATA,730,737,0
39,callEndCDATA,744,751,0
40,callCharacters,758,782,0
41,callProcessingInstruction,789,791,0
42,callComment,798,800,0
43,scanDoctypeDecl,807,843,0
44,scanAttValue,850,945,0
45,startNamespaceDeclScope,954,959,0
46,endNamespaceDeclScope,966,971,0
47,resetCommon,976,998,0
48,init,1000,1023,0
49,normalizeAttValue,1027,1034,0
50,normalize,1051,1059,0
51,normalize,1060,1065,0
52,normalize,1074,1110,0
53,invalidStandaloneAttDef,1114,1120,0
54,normalize,1129,1162,0
55,invalidStandaloneAttDef,1166,1172,0
56,normalize,1181,1223,0
57,invalidStandaloneAttDef,1227,1233,0
58,normalize,1242,1273,0
59,invalidStandaloneAttDef,1277,1283,0
60,normalize,1292,1330,0
61,invalidStandaloneAttDef,1334,1340,0
62,normalize,1349,1377,0
63,invalidStandaloneAttDef,1381,1387,0
64,normalize,1396,1431,0
65,invalidStandaloneAttDef,1435,1441,0
66,normalize,1450,1482,0
67,invalidStandaloneAttDef,1486,1492,0
68,normalize,1501,1533,0
69,invalidStandaloneAttDef,1537,1543,0
70,setRootElementType,1551,1553,0
71,rootElementSpecified,1555,1580,0
72,validateElementAndAttributes,1587,1724,0
73,charDataInContent,1731,1752,0
74,peekChildCount,1759,1766,0
75,peekChildren,1773,1780,0
76,checkContent,1819,1980,0
77,whatCanGoHere,2014,2070,0
78,createChildModel,2083,2181,1
79,getContentModel,2189,2241,0
80,reportRecoverableXMLError,2245,2252,0
81,reportRecoverableXMLError,2253,2261,0
82,reportRecoverableXMLError,2262,2270,0
83,reportRecoverableXMLError,2271,2279,0
84,reportRecoverableXMLError,2280,2288,0
85,reportRecoverableXMLError,2289,2297,0
86,usingStandaloneReader,2302,2304,0
87,getLocatorImpl,2311,2325,0
88,buildSyntaxTree,2342,2433,0
89,makeContentList,2437,2484,0
90,buildContentList,2485,2532,0
91,poolReset,2593,2610,0
