131,schemaValidator,98,98
132,DEBUG,99,99
133,PRINT_EXCEPTION_STACK_TRACE,106,106
134,DEBUG_PRINT_ATTRIBUTES,107,107
135,DEBUG_PRINT_CONTENT,108,108
136,fStringPool,112,112
137,fValidating,113,113
138,fInElementContent,114,114
139,fStandaloneReader,115,115
140,fErrorReporter,119,119
141,fEntityHandler,120,120
142,fValidationEnabled,121,121
143,fDynamicValidation,122,122
144,fValidationEnabledByDynamic,123,123
145,fDynamicDisabledByValidation,124,124
146,fWarningOnDuplicateAttDef,125,125
147,fWarningOnUndeclaredElements,126,126
148,fElementTypeStack,127,127
149,fElementEntityStack,128,128
150,fElementIndexStack,129,129
151,fContentSpecTypeStack,130,130
152,fElementChildCount,131,131
153,fElementChildren,132,132
154,fElementDepth,133,133
155,fNamespacesEnabled,134,134
156,fNamespacesScope,135,135
157,fNamespacesPrefix,136,136
158,fRootElementType,137,137
159,fAttrListHandle,138,138
160,fElementDeclCount,139,139
161,fCurrentElementType,140,140
162,fCurrentElementEntity,141,141
163,fCurrentElementIndex,142,142
164,fCurrentContentSpecType,143,143
165,fSeenDoctypeDecl,144,144
166,fEMPTYSymbol,145,145
167,fANYSymbol,146,146
168,fMIXEDSymbol,147,147
169,fCHILDRENSymbol,148,148
170,fCDATASymbol,149,149
171,fIDSymbol,150,150
172,fIDREFSymbol,151,151
173,fIDREFSSymbol,152,152
174,fENTITYSymbol,153,153
175,fENTITIESSymbol,154,154
176,fNMTOKENSymbol,155,155
177,fNMTOKENSSymbol,156,156
178,fNOTATIONSymbol,157,157
179,fENUMERATIONSymbol,158,158
180,fREQUIREDSymbol,159,159
181,fFIXEDSymbol,160,160
182,fDATATYPESymbol,161,161
183,fEpsilonIndex,162,162
184,fScanningDTD,163,163
185,fDTDImporter,164,164
186,fSchemaImporter,165,165
187,fDocumentScanner,166,166
188,fCalledStartDocument,167,167
189,fDocumentHandler,168,168
190,fDTDHandler,169,169
191,fSeenRootElement,170,170
192,fAttrList,171,171
193,fXMLLang,172,172
194,fAttrNameLocator,173,173
195,fCheckedForSchema,174,174
196,fSchemaDocument,175,175
197,fDeclsAreExternal,176,176
198,fCurrentElementCharArrayRange,177,177
199,fCharRefData,178,178
200,fSendCharDataAsCharArray,179,179
201,fBufferDatatype,180,180
202,fDatatypeBuffer,181,181
203,fLeafCount,2341,2341
204,fCount,2435,2435
205,fContentList,2436,2436
206,CHUNK_SHIFT,2537,2537
207,CHUNK_SIZE,2538,2538
208,CHUNK_MASK,2539,2539
209,INITIAL_CHUNK_COUNT,2540,2540
210,fElementCount,2547,2547
211,fElementType,2548,2548
212,fElementDeclIsExternal,2549,2549
213,fContentSpecType,2550,2550
214,fContentSpec,2551,2551
215,fContentModel,2552,2552
216,fAttlistHead,2553,2553
217,fAttlistTail,2554,2554
218,fNodeCount,2558,2558
219,fNodeType,2559,2559
220,fNodeValue,2560,2560
221,fAttDefCount,2564,2564
222,fAttName,2565,2565
223,fAttType,2566,2566
224,fAttValidator,2567,2567
225,fEnumeration,2568,2568
226,fAttDefaultType,2569,2569
227,fAttValue,2570,2570
228,fAttDefIsExternal,2571,2571
229,fNextAttDef,2572,2572
230,fIdDefs,2576,2576
231,fIdRefs,2577,2577
232,fNullValue,2578,2578
233,fAttValidatorCDATA,2579,2579
234,fAttValidatorID,2580,2580
235,fAttValidatorIDREF,2581,2581
236,fAttValidatorIDREFS,2582,2582
237,fAttValidatorENTITY,2583,2583
238,fAttValidatorENTITIES,2584,2584
239,fAttValidatorNMTOKEN,2585,2585
240,fAttValidatorNMTOKENS,2586,2586
241,fAttValidatorNOTATION,2587,2587
242,fAttValidatorENUMERATION,2588,2588
243,fAttValidatorDATATYPE,2589,2589
244,fStringPool,2745,2745
245,fHandle,2746,2746
246,fType,2747,2747
247,fContentSpecImpl,2765,2765
