0,nameOf,211,214
1,param,216,219
2,print,222,227
3,initHandlers,235,247
4,getSchemaDocument,251,253
5,resetOrCopy,257,260
6,reset,261,264
7,setValidationEnabled,274,287
8,getValidationEnabled,288,290
9,setDynamicValidationEnabled,291,304
10,getDynamicValidationEnabled,305,307
11,setNamespacesEnabled,308,310
12,getNamespacesEnabled,311,313
13,setWarningOnDuplicateAttDef,314,316
14,getWarningOnDuplicateAttDef,317,319
15,setWarningOnUndeclaredElements,320,322
16,getWarningOnUndeclaredElements,323,325
17,startEntityReference,337,339
18,endEntityReference,340,342
19,sendEndOfInputNotifications,343,348
20,sendReaderChangeNotifications,349,354
21,externalEntityStandaloneCheck,355,357
22,getValidating,358,360
23,processCharacters,370,378
24,processCharacters,379,387
25,processWhitespace,388,400
26,processWhitespace,401,413
27,scanElementType,443,476
28,scanExpectedElementType,478,488
29,scanAttributeName,495,525
30,callStartDocument,532,542
31,callEndDocument,549,557
32,callXMLDecl,559,561
33,callTextDecl,563,565
34,callStartElement,567,632
35,callEndElement,639,695
36,validVersionNum,702,709
37,validEncName,716,723
38,callStartCDATA,730,737
39,callEndCDATA,744,751
40,callCharacters,758,782
41,callProcessingInstruction,789,791
42,callComment,798,800
43,scanDoctypeDecl,807,843
44,scanAttValue,850,945
45,startNamespaceDeclScope,954,959
46,endNamespaceDeclScope,966,971
47,resetCommon,976,998
48,init,1000,1023
49,normalizeAttValue,1027,1034
50,normalize,1051,1059
51,normalize,1060,1065
52,normalize,1074,1110
53,invalidStandaloneAttDef,1114,1120
54,normalize,1129,1162
55,invalidStandaloneAttDef,1166,1172
56,normalize,1181,1223
57,invalidStandaloneAttDef,1227,1233
58,normalize,1242,1273
59,invalidStandaloneAttDef,1277,1283
60,normalize,1292,1330
61,invalidStandaloneAttDef,1334,1340
62,normalize,1349,1377
63,invalidStandaloneAttDef,1381,1387
64,normalize,1396,1431
65,invalidStandaloneAttDef,1435,1441
66,normalize,1450,1482
67,invalidStandaloneAttDef,1486,1492
68,normalize,1501,1533
69,invalidStandaloneAttDef,1537,1543
70,setRootElementType,1551,1553
71,rootElementSpecified,1555,1580
72,validateElementAndAttributes,1587,1724
73,charDataInContent,1731,1752
74,peekChildCount,1759,1766
75,peekChildren,1773,1780
76,checkContent,1819,1980
77,whatCanGoHere,2014,2070
78,createChildModel,2083,2181
79,getContentModel,2189,2241
80,reportRecoverableXMLError,2245,2252
81,reportRecoverableXMLError,2253,2261
82,reportRecoverableXMLError,2262,2270
83,reportRecoverableXMLError,2271,2279
84,reportRecoverableXMLError,2280,2288
85,reportRecoverableXMLError,2289,2297
86,usingStandaloneReader,2302,2304
87,getLocatorImpl,2311,2325
88,buildSyntaxTree,2342,2433
89,makeContentList,2437,2484
90,buildContentList,2485,2532
91,poolReset,2593,2610
92,ensureElementCapacity,2614,2649
93,addElement,2656,2677
94,addElementDecl,2684,2718
95,getElementType,2720,2726
96,getElementDeclIsExternal,2728,2734
97,getContentSpecType,2736,2742
98,toString,2748,2753
99,getType,2754,2756
100,getHandle,2757,2759
101,getNode,2760,2762
102,getContentSpec,2766,2777
103,getContentSpecHandle,2779,2785
104,getContentSpecAsString,2787,2797
105,getElementContentModel,2799,2805
106,setContentModel,2807,2813
107,ensureNodeCapacity,2820,2835
108,addContentSpecLeafNode,2842,2877
109,addContentSpecNode,2884,2920
110,getContentSpecNode,2926,2939
111,contentSpecNodeAsString,2941,2986
112,appendContentSpecNode,2988,3034
113,ensureAttrCapacity,3039,3078
114,addAttDef,3085,3183
115,getValidatorForAttType,3190,3247
116,getAttDef,3249,3264
117,getAttName,3266,3270
118,getAttValue,3272,3276
119,getAttributeValidator,3278,3282
120,getAttType,3284,3288
121,getAttDefaultType,3290,3294
122,getEnumeration,3296,3300
123,copyAtts,3308,3336
124,addDefaultAttributes,3343,3443
125,getAttDefIsExternal,3449,3454
126,addId,3461,3477
127,addIdRef,3484,3501
128,checkIdRefs,3517,3538
129,checkDeclaredElements,3545,3560
130,checkDeclaredElements,3570,3624
