0,getFileTypeDescription,52,54,0
1,setSelectedStylesheet,57,59,0
2,getSecondaryOptions,61,63,0
3,getFileNamePattern,65,67,0
4,createJobs,70,76,0
5,createGenerateGanttChartJob,78,101,0
6,run,81,98,0
7,createGenerateResourceChartJob,103,125,0
8,run,106,122,0
9,createGeneratePagesJob,127,178,0
10,run,131,175,0
11,createCopyImagesJob,180,216,0
12,run,183,213,0
13,serialize,218,279,1
14,getAssignedResourcesDelimiter,282,284,1
15,proposeFileExtension,286,288,0
16,getFileExtensions,291,294,0
17,getStylesheetOptionID,297,299,0
18,getStylesheets,302,310,0
19,newStylesheet,305,307,0
20,getInputVersion,317,319,0
21,createTitlePageHandler,321,332,0
22,createTasksPageHandler,334,345,0
23,createGanttChartPageHandler,347,358,0
24,createResourcesPageHandler,360,371,0
25,getImagesDirectory,373,384,0
26,replaceExtension,387,393,0
27,appendSuffixBeforeExtension,395,397,0
28,getFilenameWithoutExtension,399,401,1
29,PNG_FORMAT_NAME,50,50,0
30,mySelectedStylesheet,51,51,0
31,GANTT_CHART_FILE_EXTENSION,403,403,0
32,RESOURCE_CHART_FILE_EXTENSION,404,404,0
