0,isFirst,68,70
1,isLast,72,74
2,isVoid,76,78
3,isCriticalTask,80,82
4,isProjectTask,84,86
5,isMilestone,88,90
6,hasNestedTasks,92,94
7,getColor,96,98
8,getShapePaint,100,105
9,hasNotes,107,109
10,getChartStartDate,116,118
11,getEndDate,120,122
12,getBottomUnitOffsets,124,126
13,getRowHeight,128,130
14,getBarHeight,132,134
15,getViewportWidth,136,138
16,getWeekendOpacityOption,140,142
17,getProperty,171,173
18,getTopLabelOption,176,178
19,getBottomLabelOption,181,183
20,getLeftLabelOption,186,188
21,getRightLabelOption,191,193
22,getFontSize,196,198
23,getVisibleTasks,212,214
24,build,244,277
25,render,281,298
26,getStart,310,320
27,getEnd,323,333
28,getImpl,336,338
29,getStartVector,341,347
30,getEndVector,350,356
31,getDependency,358,360
32,renderDependencies,363,412
33,getBarHeight,366,368
34,isMilestone,372,374
35,getUnitVector,377,386
36,getStyle,389,392
37,getConnectors,395,402
38,getTasks,405,407
39,renderTasksAboveAndBelowViewport,414,432
40,renderVisibleTasks,434,454
41,splitOnViewportBounds,467,469
42,splitOnBounds,479,510
43,getRowHeight,512,514
44,renderBaseline,516,562
45,apply,566,568
46,renderActivities,570,582
47,renderLabels,584,588
48,renderProgressBar,590,629
49,getLabelOptions,631,633
50,calculateRowHeight,635,642
51,getRectangleHeight,644,646
52,getLabelLayer,648,650
53,createTaskActivitySceneBuilder,652,655
54,getTaskRectangles,657,670
