0,testSchemaChange,61,102
1,testFunctionDropOnKeyspaceDrop,105,126
2,testFunctionDropPreparedStatement,129,200
3,testDropFunctionDropsPreparedStatementsWithDelayedValues,203,209
4,testDropKeyspaceContainingFunctionDropsPreparedStatementsWithDelayedValues,212,218
5,prepareStatementWithDelayedValue,220,256
6,prepareStatementWithDelayedValueTuple,258,272
7,checkDelayedValuesCorrectlyIdentifyFunctionsInUse,274,317
8,testFunctionCreationAndDrop,320,403
9,testFunctionExecution,406,424
10,testFunctionOverloading,427,500
11,testCreateOrReplaceJavaFunction,503,545
12,testJavaFunctionNoParameters,548,573
13,testJavaFunctionInvalidBodies,576,611
14,testJavaFunctionInvalidReturn,614,622
15,testJavaFunctionArgumentTypeMismatch,625,641
16,testJavaFunction,644,677
17,testFunctionInTargetKeyspace,680,707
18,testFunctionWithReservedName,710,737
19,testFunctionInSystemKS,740,780
20,testFunctionNonExistingKeyspace,783,791
21,testFunctionAfterOnDropKeyspace,794,804
22,testJavaKeyspaceFunction,807,840
23,testJavaRuntimeException,843,870
24,testJavaDollarQuotedFunction,873,895
25,testJavaSimpleCollections,898,938
26,testWrongKeyspace,941,961
27,testComplexNullValues,964,1070
28,testJavaTupleType,1073,1093
29,testJavaTupleTypeCollection,1096,1183
30,testJavaUserTypeWithUse,1186,1216
31,testJavaUserType,1219,1270
32,testUserTypeDrop,1273,1307
33,testJavaUserTypeRenameField,1310,1337
34,testJavaUserTypeAddFieldWithReplace,1340,1474
35,testJavaUTCollections,1477,1522
36,testJavascriptSimpleCollections,1525,1567
37,testJavascriptTupleType,1570,1590
38,testJavascriptTupleTypeCollection,1593,1680
39,testJavascriptUserType,1683,1719
40,testJavascriptUTCollections,1722,1776
41,testJavascriptFunction,1779,1807
42,testJavascriptBadReturnType,1810,1824
43,testJavascriptThrow,1827,1842
44,testDuplicateArgNames,1845,1853
45,testJavascriptCompileFailure,1856,1864
46,testScriptInvalidLanguage,1867,1875
47,testScriptReturnTypeCasting,1878,1917
48,testScriptParamReturnTypes,1920,1982
49,testTypesWithAndWithoutNulls,2006,2115
50,testReplaceAllowNulls,2118,2156
51,testBrokenFunction,2159,2186
52,testFunctionExecutionExceptionNet,2189,2219
53,testFunctionWithFrozenSetType,2222,2272
54,testFunctionWithFrozenListType,2275,2325
55,testFunctionWithFrozenMapType,2328,2378
56,testFunctionWithFrozenTupleType,2381,2431
57,testFunctionWithFrozenUDType,2434,2485
58,testEmptyString,2488,2593
