0,testSchemaChange,61,102,0
1,testFunctionDropOnKeyspaceDrop,105,126,0
2,testFunctionDropPreparedStatement,129,200,0
3,testDropFunctionDropsPreparedStatementsWithDelayedValues,203,209,0
4,testDropKeyspaceContainingFunctionDropsPreparedStatementsWithDelayedValues,212,218,0
5,prepareStatementWithDelayedValue,220,256,0
6,prepareStatementWithDelayedValueTuple,258,272,0
7,checkDelayedValuesCorrectlyIdentifyFunctionsInUse,274,317,0
8,testFunctionCreationAndDrop,320,403,0
9,testFunctionExecution,406,424,0
10,testFunctionOverloading,427,500,0
11,testCreateOrReplaceJavaFunction,503,545,0
12,testJavaFunctionNoParameters,548,573,0
13,testJavaFunctionInvalidBodies,576,611,0
14,testJavaFunctionInvalidReturn,614,622,0
15,testJavaFunctionArgumentTypeMismatch,625,641,0
16,testJavaFunction,644,677,0
17,testFunctionInTargetKeyspace,680,707,0
18,testFunctionWithReservedName,710,737,0
19,testFunctionInSystemKS,740,780,0
20,testFunctionNonExistingKeyspace,783,791,0
21,testFunctionAfterOnDropKeyspace,794,804,0
22,testJavaKeyspaceFunction,807,840,0
23,testJavaRuntimeException,843,870,0
24,testJavaDollarQuotedFunction,873,895,0
25,testJavaSimpleCollections,898,938,0
26,testWrongKeyspace,941,961,0
27,testComplexNullValues,964,1070,0
28,testJavaTupleType,1073,1093,0
29,testJavaTupleTypeCollection,1096,1183,0
30,testJavaUserTypeWithUse,1186,1216,0
31,testJavaUserType,1219,1270,0
32,testUserTypeDrop,1273,1307,0
33,testJavaUserTypeRenameField,1310,1337,0
34,testJavaUserTypeAddFieldWithReplace,1340,1474,0
35,testJavaUTCollections,1477,1522,0
36,testJavascriptSimpleCollections,1525,1567,1
37,testJavascriptTupleType,1570,1590,1
38,testJavascriptTupleTypeCollection,1593,1680,1
39,testJavascriptUserType,1683,1719,1
40,testJavascriptUTCollections,1722,1776,1
41,testJavascriptFunction,1779,1807,1
42,testJavascriptBadReturnType,1810,1824,1
43,testJavascriptThrow,1827,1842,1
44,testDuplicateArgNames,1845,1853,0
45,testJavascriptCompileFailure,1856,1864,0
46,testScriptInvalidLanguage,1867,1875,0
47,testScriptReturnTypeCasting,1878,1917,1
48,testScriptParamReturnTypes,1920,1982,1
49,testTypesWithAndWithoutNulls,2006,2115,0
50,testReplaceAllowNulls,2118,2156,0
51,testBrokenFunction,2159,2186,0
52,testFunctionExecutionExceptionNet,2189,2219,0
53,testFunctionWithFrozenSetType,2222,2272,0
54,testFunctionWithFrozenListType,2275,2325,0
55,testFunctionWithFrozenMapType,2328,2378,0
56,testFunctionWithFrozenTupleType,2381,2431,0
57,testFunctionWithFrozenUDType,2434,2485,0
58,testEmptyString,2488,2593,0
59,udfType,1986,1986,0
60,tableType,1987,1987,0
61,columnName,1988,1988,0
62,referenceValue,1989,1989,0
63,fCheckArgAndReturn,1991,1991,0
64,fCalledOnNull,1993,1993,0
65,fReturnsNullOnNull,1994,1994,0
