40,CHUNK_SHIFT,104,104
41,CHUNK_SIZE,107,107
42,CHUNK_MASK,110,110
43,INITIAL_CHUNK_COUNT,113,113
44,fStringPool,122,122
45,fElementDecl,127,127
46,fAttributeDecl,130,130
47,fContentSpec,133,133
48,fGrammarDocument,138,138
49,fRootElement,141,141
50,fRootElementQName,143,143
51,fCurrentElement,146,146
52,fElementDeclIsExternal,151,151
53,fElementDeclMap,153,153
54,fAttributeDeclIsExternal,156,156
55,fAttributeDeclMap,158,158
56,fContentSpecMap,161,161
57,fQName,165,165
58,fTempContentSpec,388,388
