0,reset,181,183,0
1,callStartDTD,190,198,0
2,callEndDTD,201,206,0
3,callTextDecl,215,223,0
4,doctypeDecl,233,250,1
5,startReadingFromExternalSubset,259,269,0
6,stopReadingFromExternalSubset,276,281,0
7,addElementDecl,290,312,0
8,addElementDecl,323,358,0
9,putElementNameMapping,360,365,0
10,getElementDeclIndex,379,382,0
11,setElementDeclDTD,384,386,0
12,setElementDeclIsExternal,397,402,0
13,getElementDeclIsExternal,405,412,0
14,getAttributeDeclIsExternal,414,421,0
15,getRootElementQName,423,429,0
16,addAttDef,443,517,0
17,addUniqueLeafNode,526,539,0
18,addContentSpecNode,549,562,0
19,addContentSpecNode,573,588,0
20,getContentSpecNodeAsString,597,599,0
21,startEntityDecl,608,621,0
22,endEntityDecl,627,632,0
23,addInternalPEDecl,642,656,0
24,addExternalPEDecl,667,684,0
25,addInternalEntityDecl,694,708,0
26,addExternalEntityDecl,719,736,0
27,addUnparsedEntityDecl,748,766,0
28,startEnumeration,773,787,0
29,addNameToEnumeration,798,817,0
30,endEnumeration,825,833,0
31,addNotationDecl,844,860,0
32,callComment,868,869,0
33,callProcessingInstruction,877,886,0
34,internalSubset,894,895,0
35,isDTD,897,899,0
36,ensureElementDeclCapacity,908,919,0
37,ensureAttributeDeclCapacity,922,933,0
38,ensureContentSpecCapacity,936,944,0
39,resize,949,953,0
40,CHUNK_SHIFT,104,104,0
41,CHUNK_SIZE,107,107,0
42,CHUNK_MASK,110,110,0
43,INITIAL_CHUNK_COUNT,113,113,0
44,fStringPool,122,122,0
45,fElementDecl,127,127,0
46,fAttributeDecl,130,130,0
47,fContentSpec,133,133,0
48,fGrammarDocument,138,138,0
49,fRootElement,141,141,1
50,fRootElementQName,143,143,0
51,fCurrentElement,146,146,1
52,fElementDeclIsExternal,151,151,0
53,fElementDeclMap,153,153,0
54,fAttributeDeclIsExternal,156,156,0
55,fAttributeDeclMap,158,158,0
56,fContentSpecMap,161,161,0
57,fQName,165,165,0
58,fTempContentSpec,388,388,0
