154,SAX2_FEATURES_PREFIX,123,123
155,SAX2_PROPERTIES_PREFIX,126,126
156,SAX2_HANDLERS_PREFIX,129,129
157,XERCES_FEATURES_PREFIX,132,132
158,XERCES_PROPERTIES_PREFIX,135,135
159,RECOGNIZED_FEATURES,140,155
160,RECOGNIZED_PROPERTIES,158,163
161,PRINT_EXCEPTION_STACK_TRACE,168,168
162,fAttrList,176,176
163,fParseInProgress,177,177
164,fNeedReset,178,178
165,fContinueAfterFatalError,183,183
166,fErrorHandler,188,188
167,fCharRefData,192,192
168,fElementTypeStack,193,193
169,fElementEntityStack,194,194
170,fCalledStartDocument,195,195
171,fXMLLang,196,196
172,fNamespaceSep,197,197
173,fValidator,201,201
174,fDTDValidator,202,202
175,fSchemaValidator,203,203
176,fCheckedForSchema,204,204
177,fLocator,208,208
178,fLocale,209,209
179,fAttrNameLocator,210,210
180,fSeenRootElement,211,211
181,fStandaloneDocument,212,212
182,fCDATASymbol,213,213
183,fNamespacesEnabled,214,214
184,fSendCharDataAsCharArray,215,215
185,fValidating,216,216
186,fScanningDTD,217,217
187,fCurrentElementCharArrayRange,218,218
188,fgXMLMessages,222,222
189,fgImplementationMessages,223,223
190,fgSchemaMessages,224,224
191,fgDatatypeMessages,225,225
192,fScanner,230,230
193,fStringPool,231,231
194,fErrorReporter,232,232
195,fEntityHandler,233,233
196,fReaderFactory,234,234
197,fElementDepth,235,235
198,fCurrentElementType,236,236
199,fCurrentElementEntity,237,237
200,fInElementContent,238,238
201,reader,2092,2092
202,source,2093,2093
203,entityName,2094,2094
204,entityType,2095,2095
205,entityContext,2096,2096
206,publicId,2097,2097
207,systemId,2098,2098
208,readerId,2099,2099
209,depth,2100,2100
210,nextReaderState,2101,2101
211,fReaderStateFreeList,2103,2103
212,fAllowJavaEncodingName,2107,2107
213,fRecognizers,2108,2108
214,fResolver,2109,2109
215,fEntityTypeStack,2110,2110
216,fEntityNameStack,2111,2111
217,fEntityStackDepth,2112,2112
218,fReaderStack,2113,2113
219,fReader,2114,2114
220,fSource,2115,2115
221,fEntityName,2116,2116
222,fEntityType,2117,2117
223,fEntityContext,2118,2118
224,fPublicId,2119,2119
225,fSystemId,2120,2120
226,fReaderId,2121,2121
227,fReaderDepth,2122,2122
228,fNextReaderId,2123,2123
229,fNullReader,2124,2124
