0,toObject,45,51
1,toNative,53,58
2,getDictionary,76,78
3,getTypeIdentifierHint,84,90
4,setTypeIdentifierHint,94,97
5,shouldCache,101,107
6,setShouldCache,111,114
7,shouldCacheImmediately,118,124
8,setShouldCacheImmediately,128,131
9,shouldAllowFloat,135,141
10,setShouldAllowFloat,145,148
11,shouldCreateThumbnailFromImageIfAbsent,152,158
12,setShouldCreateThumbnailFromImageIfAbsent,162,165
13,shouldCreateThumbnailFromImageAlways,169,175
14,setShouldCreateThumbnailFromImageAlways,179,182
15,getThumbnailMaxPixelSize,186,192
16,setThumbnailMaxPixelSize,196,199
17,shouldCreateThumbnailWithTransform,203,209
18,setShouldCreateThumbnailWithTransform,213,216
19,TypeIdentifierHintKey,222,263
20,ShouldCacheKey,227,263
21,ShouldCacheImmediatelyKey,232,263
22,ShouldAllowFloatKey,237,263
23,CreateThumbnailFromImageIfAbsentKey,242,263
24,CreateThumbnailFromImageAlwaysKey,247,263
25,ThumbnailMaxPixelSizeKey,252,263
26,CreateThumbnailWithTransformKey,257,263
27,toString,260,263
